,date,team1Name,team1Points,team2Name,team2Points,venue,teamType,referee,totalPoints,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2,team1LastSeasonStanding,team2LastSeasonStanding
1031,2018-03-03,Gloucester,20,Newcastle,21,Kingsholm,home,Craig Maxwell-Keys,41,L,Sat,Mar,2017-18,20.6,21.0,21.6,16.4,0.2,0.4,0.4,0.2,2.6,1.8,1.2,0.0,2.4,1.6,1.8,0.0,2.8,2.0,1.2,0.0,1.8,0.8,1.8,0.0,0,0.0,1,9,8
468,2018-03-03,Newcastle,21,Gloucester,20,Kingsholm,away,Craig Maxwell-Keys,41,W,Sat,Mar,2017-18,21.6,16.4,20.6,21.0,0.4,0.2,0.2,0.4,2.8,2.0,1.2,0.0,1.8,0.8,1.8,0.0,2.6,1.8,1.2,0.0,2.4,1.6,1.8,0.0,1,1.0,1,8,9
312,2018-03-04,Saracens,12,Exeter,24,Sandy Park,away,Matthew Carley,36,L,Sun,Mar,2017-18,28.4,16.0,18.6,16.6,0.4,0.4,0.8,0.2,3.4,2.2,2.2,0.0,2.0,1.6,0.8,0.0,2.6,1.4,0.8,0.0,1.4,1.2,2.4,0.0,0,0.0,1,3,2
1584,2018-03-04,London Irish,16,Wasps,24,Ricoh Arena,away,Thomas Foley,40,L,Sun,Mar,2017-18,15.6,17.2,25.6,23.6,0.6,0.0,0.4,0.8,1.0,0.8,3.0,0.0,2.0,1.2,1.4,0.2,3.4,2.0,1.4,0.0,3.2,2.0,1.2,0.0,0,1.0,1,13,1
1714,2018-03-04,Leicester,34,Worcester,5,Sixways,away,Luke Pearce,39,W,Sun,Mar,2017-18,20.6,21.4,19.2,26.8,0.4,0.4,0.2,0.6,2.4,2.2,1.4,0.0,2.8,1.6,1.4,0.0,2.0,1.6,2.0,0.0,3.2,2.4,2.0,0.0,1,1.0,0,4,11
79,2018-03-04,Harlequins,20,Bath,5,Twickenham Stoop,home,JP Doyle,25,W,Sun,Mar,2017-18,25.8,31.2,29.8,25.2,0.6,0.4,0.6,0.6,3.6,2.4,1.0,0.0,3.8,3.4,1.8,0.0,3.6,2.6,2.2,0.0,3.0,1.8,2.2,0.0,1,0.0,1,6,5
891,2018-03-04,Wasps,24,London Irish,16,Ricoh Arena,home,Thomas Foley,40,W,Sun,Mar,2017-18,25.6,23.6,15.6,17.2,0.4,0.8,0.6,0.0,3.4,2.0,1.4,0.0,3.2,2.0,1.2,0.0,1.0,0.8,3.0,0.0,2.0,1.2,1.4,0.2,1,0.0,1,1,13
766,2018-03-04,Worcester,5,Leicester,34,Sixways,home,Luke Pearce,39,L,Sun,Mar,2017-18,19.2,26.8,20.6,21.4,0.2,0.6,0.4,0.4,2.0,1.6,2.0,0.0,3.2,2.4,2.0,0.0,2.4,2.2,1.4,0.0,2.8,1.6,1.4,0.0,0,0.0,1,11,4
1452,2018-03-04,Exeter,24,Saracens,12,Sandy Park,home,Matthew Carley,36,W,Sun,Mar,2017-18,18.6,16.6,28.4,16.0,0.8,0.2,0.4,0.4,2.6,1.4,0.8,0.0,1.4,1.2,2.4,0.0,3.4,2.2,2.2,0.0,2.0,1.6,0.8,0.0,1,1.0,0,2,3
614,2018-03-04,Bath,5,Harlequins,20,Twickenham Stoop,away,JP Doyle,25,L,Sun,Mar,2017-18,29.8,25.2,25.8,31.2,0.6,0.6,0.6,0.4,3.6,2.6,2.2,0.0,3.0,1.8,2.2,0.0,3.6,2.4,1.0,0.0,3.8,3.4,1.8,0.0,0,1.0,0,5,6
80,2018-03-23,Exeter,20,Bath,18,Recreation Ground,away,Wayne Barnes,38,W,Fri,Mar,2017-18,17.4,17.8,25.6,23.0,0.6,0.2,0.2,0.4,2.2,1.0,1.2,0.0,1.8,1.4,2.0,0.0,3.0,2.0,2.2,0.0,2.4,1.6,2.6,0.0,1,1.0,0,2,5
313,2018-03-23,Bath,18,Exeter,20,Recreation Ground,home,Wayne Barnes,38,L,Fri,Mar,2017-18,25.6,23.0,17.4,17.8,0.2,0.4,0.6,0.2,3.0,2.0,2.2,0.0,2.4,1.6,2.6,0.0,2.2,1.0,1.2,0.0,1.8,1.4,2.0,0.0,0,0.0,1,5,2
1453,2018-03-24,Harlequins,11,Saracens,24,London Stadium,away,Tom Foley,35,L,Sat,Mar,2017-18,19.8,28.0,21.6,14.6,0.4,0.4,0.2,0.2,2.6,1.6,1.2,0.0,3.4,2.8,1.8,0.0,2.6,1.4,1.8,0.0,1.6,0.8,1.4,0.0,0,1.0,0,6,3
615,2018-03-24,Saracens,24,Harlequins,11,London Stadium,home,Tom Foley,35,W,Sat,Mar,2017-18,21.6,14.6,19.8,28.0,0.2,0.2,0.4,0.4,2.6,1.4,1.8,0.0,1.6,0.8,1.4,0.0,2.6,1.6,1.2,0.0,3.4,2.8,1.8,0.0,1,0.0,1,3,6
1032,2018-03-24,Northampton,22,Newcastle,25,St James' Park,away,JP Doyle,47,L,Sat,Mar,2017-18,22.2,26.6,21.8,17.4,0.2,0.6,0.4,0.4,2.4,1.6,2.0,0.2,3.2,2.2,1.8,0.0,2.6,2.0,1.6,0.0,2.6,0.8,0.8,0.0,0,0.0,1,7,8
1301,2018-03-24,Worcester,25,Sale,58,AJ Bell Stadium,away,Andrew Jackson,83,L,Sat,Mar,2017-18,14.0,24.4,22.4,21.8,0.0,0.6,0.4,0.6,1.4,0.8,1.8,0.0,3.0,2.0,1.8,0.0,2.2,1.8,2.6,0.0,2.2,1.8,2.4,0.0,0,0.0,1,11,10
1715,2018-03-24,Sale,58,Worcester,25,AJ Bell Stadium,home,Andrew Jackson,83,W,Sat,Mar,2017-18,22.4,21.8,14.0,24.4,0.4,0.6,0.0,0.6,2.2,1.8,2.6,0.0,2.2,1.8,2.4,0.0,1.4,0.8,1.8,0.0,3.0,2.0,1.8,0.0,1,1.0,0,10,11
892,2018-03-24,Gloucester,33,London Irish,29,Madejski Stadium,away,Matthew Carley,62,W,Sat,Mar,2017-18,20.6,22.0,15.8,18.0,0.6,0.2,0.4,0.0,3.0,1.4,0.8,0.0,2.6,1.6,1.8,0.0,1.4,0.8,2.4,0.0,2.0,1.6,1.4,0.2,1,0.0,0,9,13
469,2018-03-24,London Irish,29,Gloucester,33,Madejski Stadium,home,Matthew Carley,62,L,Sat,Mar,2017-18,15.8,18.0,20.6,22.0,0.4,0.0,0.6,0.2,1.4,0.8,2.4,0.0,2.0,1.6,1.4,0.2,3.0,1.4,0.8,0.0,2.6,1.6,1.8,0.0,0,0.0,0,13,9
1156,2018-03-24,Newcastle,25,Northampton,22,St James' Park,home,JP Doyle,47,W,Sat,Mar,2017-18,21.8,17.4,22.2,26.6,0.4,0.4,0.2,0.6,2.6,2.0,1.6,0.0,2.6,0.8,0.8,0.0,2.4,1.6,2.0,0.2,3.2,2.2,1.8,0.0,1,1.0,0,8,7
1585,2018-03-25,Leicester,16,Wasps,15,Welford Road,home,Luke Pearce,31,W,Sun,Mar,2017-18,26.2,16.4,24.2,21.6,0.6,0.2,0.2,0.4,3.4,2.8,1.2,0.0,2.2,1.2,1.0,0.0,3.0,2.0,1.6,0.0,2.8,1.4,1.6,0.0,1,1.0,1,4,1
767,2018-03-25,Wasps,15,Leicester,16,Welford Road,away,Luke Pearce,31,L,Sun,Mar,2017-18,24.2,21.6,26.2,16.4,0.2,0.4,0.6,0.2,3.0,2.0,1.6,0.0,2.8,1.4,1.6,0.0,3.4,2.8,1.2,0.0,2.2,1.2,1.0,0.0,0,1.0,1,1,4
1586,2018-04-06,Sale,28,Wasps,27,AJ Bell Stadium,home,JP Doyle,55,W,Fri,Apr,2017-18,28.0,21.0,24.2,17.2,0.6,0.2,0.4,0.2,3.2,2.4,2.4,0.0,2.0,1.6,2.6,0.0,3.0,2.2,1.6,0.0,2.0,1.2,1.6,0.0,1,1.0,0,10,1
1302,2018-04-06,Wasps,27,Sale,28,AJ Bell Stadium,away,JP Doyle,55,L,Fri,Apr,2017-18,24.2,17.2,28.0,21.0,0.4,0.2,0.6,0.2,3.0,2.2,1.6,0.0,2.0,1.2,1.6,0.0,3.2,2.4,2.4,0.0,2.0,1.6,2.6,0.0,0,0.0,1,1,10
616,2018-04-07,London Irish,35,Harlequins,5,Twickenham Stoop,away,Ian Tempest,40,W,Sat,Apr,2017-18,18.6,20.8,16.2,26.8,0.6,0.2,0.0,0.4,1.8,1.2,2.4,0.0,2.4,2.0,1.4,0.2,2.0,1.0,1.4,0.0,3.2,2.4,2.0,0.0,1,0.0,0,13,6
893,2018-04-07,Harlequins,5,London Irish,35,Twickenham Stoop,home,Ian Tempest,40,L,Sat,Apr,2017-18,16.2,26.8,18.6,20.8,0.0,0.4,0.6,0.2,2.0,1.0,1.4,0.0,3.2,2.4,2.0,0.0,1.8,1.2,2.4,0.0,2.4,2.0,1.4,0.2,0,0.0,0,6,13
1454,2018-04-07,Northampton,13,Saracens,63,Franklin's Gardens,home,Craig Maxwell-Keys,76,L,Sat,Apr,2017-18,22.2,27.8,18.8,13.8,0.4,0.4,0.0,0.2,2.4,1.8,2.0,0.2,2.8,2.2,3.0,0.0,2.0,1.2,2.0,0.0,1.4,0.8,1.6,0.0,0,0.0,1,7,3
1033,2018-04-07,Worcester,27,Newcastle,13,Sixways,home,Christophe Ridley,40,W,Sat,Apr,2017-18,14.0,26.8,21.2,17.8,0.0,0.6,0.4,0.6,1.4,0.8,1.8,0.0,3.4,2.2,1.8,0.0,2.2,1.8,2.2,0.0,2.6,1.0,0.8,0.0,1,0.0,1,11,8
768,2018-04-07,Bath,19,Leicester,34,Twickenham Stadium,home,Wayne Barnes,53,L,Sat,Apr,2017-18,20.0,22.0,25.6,16.4,0.2,0.4,0.6,0.2,2.2,1.2,2.2,0.0,2.2,1.6,2.6,0.0,3.0,2.6,1.8,0.0,2.2,1.2,1.0,0.0,0,0.0,1,5,4
81,2018-04-07,Leicester,34,Bath,19,Twickenham Stadium,away,Wayne Barnes,53,W,Sat,Apr,2017-18,25.6,16.4,20.0,22.0,0.6,0.2,0.2,0.4,3.0,2.6,1.8,0.0,2.2,1.2,1.0,0.0,2.2,1.2,2.2,0.0,2.2,1.6,2.6,0.0,1,1.0,0,4,5
1716,2018-04-07,Newcastle,13,Worcester,27,Sixways,away,Christophe Ridley,40,L,Sat,Apr,2017-18,21.2,17.8,14.0,26.8,0.4,0.6,0.0,0.6,2.2,1.8,2.2,0.0,2.6,1.0,0.8,0.0,1.4,0.8,1.8,0.0,3.4,2.2,1.8,0.0,0,1.0,0,8,11
1157,2018-04-07,Saracens,63,Northampton,13,Franklin's Gardens,away,Craig Maxwell-Keys,76,W,Sat,Apr,2017-18,18.8,13.8,22.2,27.8,0.0,0.2,0.4,0.4,2.0,1.2,2.0,0.0,1.4,0.8,1.6,0.0,2.4,1.8,2.0,0.2,2.8,2.2,3.0,0.0,1,1.0,0,3,7
470,2018-04-08,Exeter,46,Gloucester,10,Sandy Park,home,Thomas Foley,56,W,Sun,Apr,2017-18,17.4,15.8,23.4,23.4,0.6,0.4,0.6,0.6,2.0,1.2,1.4,0.0,1.6,1.2,1.8,0.0,3.4,2.0,0.8,0.0,2.8,2.0,1.8,0.0,1,1.0,1,2,9
314,2018-04-08,Gloucester,10,Exeter,46,Sandy Park,away,Thomas Foley,56,L,Sun,Apr,2017-18,23.4,23.4,17.4,15.8,0.6,0.6,0.6,0.4,3.4,2.0,0.8,0.0,2.8,2.0,1.8,0.0,2.0,1.2,1.4,0.0,1.6,1.2,1.8,0.0,0,1.0,1,9,2
1034,2018-04-13,Sale,30,Newcastle,35,Kingston Park,away,Craig Maxwell-Keys,65,L,Fri,Apr,2017-18,31.0,24.6,23.2,18.2,0.8,0.2,0.4,0.6,3.8,2.4,2.4,0.0,2.6,2.2,2.4,0.0,2.4,2.0,2.4,0.0,2.6,1.4,0.8,0.0,0,1.0,0,10,8
1303,2018-04-13,Newcastle,35,Sale,30,Kingston Park,home,Craig Maxwell-Keys,65,W,Fri,Apr,2017-18,23.2,18.2,31.0,24.6,0.4,0.6,0.8,0.2,2.4,2.0,2.4,0.0,2.6,1.4,0.8,0.0,3.8,2.4,2.4,0.0,2.6,2.2,2.4,0.0,1,0.0,1,8,10
1587,2018-04-14,Worcester,15,Wasps,30,Ricoh Arena,away,Ian Tempest,45,L,Sat,Apr,2017-18,18.2,28.4,20.8,18.4,0.0,0.4,0.4,0.4,2.0,1.4,1.8,0.0,3.4,2.4,2.2,0.0,2.4,2.0,1.6,0.0,2.2,1.0,1.8,0.0,0,1.0,0,11,1
769,2018-04-14,Northampton,27,Leicester,21,Welford Road,away,Matthew Carley,48,W,Sat,Apr,2017-18,23.0,34.0,29.0,15.4,0.4,0.6,0.6,0.2,2.6,2.0,1.8,0.2,4.0,3.2,2.4,0.0,3.6,2.8,1.8,0.0,1.8,0.8,1.6,0.0,1,0.0,1,7,4
1158,2018-04-14,Leicester,21,Northampton,27,Welford Road,home,Matthew Carley,48,L,Sat,Apr,2017-18,29.0,15.4,23.0,34.0,0.6,0.2,0.4,0.6,3.6,2.8,1.8,0.0,1.8,0.8,1.6,0.0,2.6,2.0,1.8,0.2,4.0,3.2,2.4,0.0,0,1.0,0,4,7
1717,2018-04-14,Wasps,30,Worcester,15,Ricoh Arena,home,Ian Tempest,45,W,Sat,Apr,2017-18,20.8,18.4,18.2,28.4,0.4,0.4,0.0,0.4,2.4,2.0,1.6,0.0,2.2,1.0,1.8,0.0,2.0,1.4,1.8,0.0,3.4,2.4,2.2,0.0,1,0.0,1,1,11
617,2018-04-14,Gloucester,37,Harlequins,9,Kingsholm,home,Luke Pearce,46,W,Sat,Apr,2017-18,20.6,29.2,12.8,25.0,0.6,0.6,0.0,0.4,3.0,1.6,0.8,0.0,3.6,2.6,2.0,0.0,1.6,0.6,1.2,0.0,2.8,2.2,2.2,0.0,1,0.0,0,9,6
471,2018-04-14,Harlequins,9,Gloucester,37,Kingsholm,away,Luke Pearce,46,L,Sat,Apr,2017-18,12.8,25.0,20.6,29.2,0.0,0.4,0.6,0.6,1.6,0.6,1.2,0.0,2.8,2.2,2.2,0.0,3.0,1.6,0.8,0.0,3.6,2.6,2.0,0.0,0,0.0,0,6,9
894,2018-04-15,Exeter,45,London Irish,5,Madejski Stadium,away,JP Doyle,50,W,Sun,Apr,2017-18,25.6,16.6,23.8,19.2,0.6,0.4,0.6,0.2,3.0,2.2,1.8,0.0,1.8,1.4,1.6,0.0,2.6,1.8,2.4,0.0,2.4,1.8,1.0,0.2,1,1.0,1,2,13
82,2018-04-15,Saracens,41,Bath,6,Allianz Park,home,Karl Dickson,47,W,Sun,Apr,2017-18,26.4,15.8,17.4,27.0,0.2,0.2,0.2,0.6,3.2,2.2,2.0,0.0,1.6,1.0,1.8,0.0,1.8,1.2,2.0,0.0,3.2,2.2,2.2,0.0,1,1.0,0,3,5
315,2018-04-15,London Irish,5,Exeter,45,Madejski Stadium,home,JP Doyle,50,L,Sun,Apr,2017-18,23.8,19.2,25.6,16.6,0.6,0.2,0.6,0.4,2.6,1.8,2.4,0.0,2.4,1.8,1.0,0.2,3.0,2.2,1.8,0.0,1.8,1.4,1.6,0.0,0,1.0,1,13,2
1455,2018-04-15,Bath,6,Saracens,41,Allianz Park,away,Karl Dickson,47,L,Sun,Apr,2017-18,17.4,27.0,26.4,15.8,0.2,0.6,0.2,0.2,1.8,1.2,2.0,0.0,3.2,2.2,2.2,0.0,3.2,2.2,2.0,0.0,1.6,1.0,1.8,0.0,0,0.0,1,5,3
770,2018-04-27,Newcastle,25,Leicester,23,Welford Road,away,Luke Pearce,48,W,Fri,Apr,2017-18,24.4,21.8,26.6,17.2,0.4,0.8,0.8,0.2,2.6,1.8,2.6,0.0,2.8,1.8,1.4,0.0,3.4,2.4,1.6,0.0,1.8,1.4,1.8,0.0,1,1.0,0,8,4
1035,2018-04-27,Leicester,23,Newcastle,25,Welford Road,home,Luke Pearce,48,L,Fri,Apr,2017-18,26.6,17.2,24.4,21.8,0.8,0.2,0.4,0.8,3.4,2.4,1.6,0.0,1.8,1.4,1.8,0.0,2.6,1.8,2.6,0.0,2.8,1.8,1.4,0.0,0,0.0,1,4,8
472,2018-04-28,Bath,43,Gloucester,20,Kingsholm,away,Wayne Barnes,63,W,Sat,Apr,2017-18,16.2,29.4,25.0,26.0,0.2,0.6,0.8,0.6,1.4,1.0,2.4,0.0,3.6,2.4,2.2,0.0,3.4,2.2,1.2,0.0,3.0,2.2,2.2,0.0,1,0.0,1,5,9
83,2018-04-28,Gloucester,20,Bath,43,Kingsholm,home,Wayne Barnes,63,L,Sat,Apr,2017-18,25.0,26.0,16.2,29.4,0.8,0.6,0.2,0.6,3.4,2.2,1.2,0.0,3.0,2.2,2.2,0.0,1.4,1.0,2.4,0.0,3.6,2.4,2.2,0.0,0,1.0,0,9,5
1718,2018-04-28,Harlequins,13,Worcester,44,Sixways,away,Craig Maxwell-Keys,57,L,Sat,Apr,2017-18,11.0,25.8,16.2,31.4,0.0,0.6,0.0,0.6,1.0,0.6,1.6,0.0,3.0,2.4,2.0,0.0,1.8,1.2,1.6,0.0,3.8,2.6,2.4,0.0,0,0.0,0,6,11
316,2018-04-28,Sale,19,Exeter,34,Sandy Park,away,Karl Dickson,53,L,Sat,Apr,2017-18,36.4,29.0,33.2,15.0,1.0,0.4,0.6,0.4,4.4,3.0,2.8,0.0,3.4,2.4,2.4,0.0,4.0,3.2,2.0,0.0,1.8,1.2,1.2,0.0,0,0.0,1,10,2
1304,2018-04-28,Exeter,34,Sale,19,Sandy Park,home,Karl Dickson,53,W,Sat,Apr,2017-18,33.2,15.0,36.4,29.0,0.6,0.4,1.0,0.4,4.0,3.2,2.0,0.0,1.8,1.2,1.2,0.0,4.4,3.0,2.8,0.0,3.4,2.4,2.4,0.0,1,1.0,0,2,10
618,2018-04-28,Worcester,44,Harlequins,13,Sixways,home,Craig Maxwell-Keys,57,W,Sat,Apr,2017-18,16.2,31.4,11.0,25.8,0.0,0.6,0.0,0.6,1.8,1.2,1.6,0.0,3.8,2.6,2.4,0.0,1.0,0.6,1.6,0.0,3.0,2.4,2.0,0.0,1,0.0,0,11,6
1588,2018-04-29,Northampton,29,Wasps,36,Ricoh Arena,away,Matthew Carley,65,L,Sun,Apr,2017-18,23.4,34.8,24.2,20.0,0.4,0.8,0.6,0.2,2.6,2.2,2.0,0.0,4.0,3.0,2.8,0.0,3.0,2.2,1.6,0.0,2.4,1.0,2.0,0.0,0,1.0,1,7,1
895,2018-04-29,Saracens,51,London Irish,14,Madejski Stadium,away,Ian Tempest,65,W,Sun,Apr,2017-18,32.0,16.4,21.4,23.2,0.4,0.2,0.6,0.4,4.2,2.8,1.8,0.0,1.6,1.0,2.0,0.0,2.4,1.4,2.2,0.0,3.0,2.6,1.0,0.0,1,1.0,0,3,13
1159,2018-04-29,Wasps,36,Northampton,29,Ricoh Arena,home,Matthew Carley,65,W,Sun,Apr,2017-18,24.2,20.0,23.4,34.8,0.6,0.2,0.4,0.8,3.0,2.2,1.6,0.0,2.4,1.0,2.0,0.0,2.6,2.2,2.0,0.0,4.0,3.0,2.8,0.0,1,1.0,1,1,7
1456,2018-04-29,London Irish,14,Saracens,51,Madejski Stadium,home,Ian Tempest,65,L,Sun,Apr,2017-18,21.4,23.2,32.0,16.4,0.6,0.4,0.4,0.2,2.4,1.4,2.2,0.0,3.0,2.6,1.0,0.0,4.2,2.8,1.8,0.0,1.6,1.0,2.0,0.0,0,0.0,1,13,3
473,2018-05-05,Saracens,62,Gloucester,12,Allianz Park,home,Craig Maxwell-Keys,74,W,Sat,May,2017-18,38.2,13.6,24.0,29.6,0.6,0.0,0.8,0.8,5.2,3.4,1.8,0.0,1.2,0.6,2.0,0.0,3.2,2.2,1.2,0.0,3.6,2.8,2.0,0.0,1,1.0,0,3,9
896,2018-05-05,Bath,63,London Irish,19,Recreation Ground,home,Matthew Carley,82,W,Sat,May,2017-18,18.2,27.0,19.8,31.6,0.4,0.4,0.6,0.6,2.0,1.4,1.8,0.0,3.4,2.6,1.6,0.0,2.6,1.6,1.2,0.0,4.4,3.6,0.8,0.0,1,1.0,0,5,13
1305,2018-05-05,Leicester,35,Sale,13,AJ Bell Stadium,away,Wayne Barnes,48,W,Sat,May,2017-18,25.6,18.2,33.8,29.2,0.8,0.2,0.8,0.6,3.0,2.0,2.2,0.0,2.0,1.4,1.8,0.0,4.4,3.2,1.8,0.0,3.6,2.6,2.0,0.0,1,0.0,0,4,10
1457,2018-05-05,Gloucester,12,Saracens,62,Allianz Park,away,Craig Maxwell-Keys,74,L,Sat,May,2017-18,24.0,29.6,38.2,13.6,0.8,0.8,0.6,0.0,3.2,2.2,1.2,0.0,3.6,2.8,2.0,0.0,5.2,3.4,1.8,0.0,1.2,0.6,2.0,0.0,0,0.0,1,9,3
1160,2018-05-05,Worcester,24,Northampton,32,Franklin's Gardens,away,Luke Pearce,56,L,Sat,May,2017-18,23.2,29.6,23.2,35.8,0.2,0.6,0.6,0.8,3.2,1.8,1.2,0.0,3.8,2.6,1.8,0.0,2.8,2.2,1.6,0.0,4.0,2.8,3.4,0.0,0,1.0,0,11,7
84,2018-05-05,London Irish,19,Bath,63,Recreation Ground,away,Matthew Carley,82,L,Sat,May,2017-18,19.8,31.6,18.2,27.0,0.6,0.6,0.4,0.4,2.6,1.6,1.2,0.0,4.4,3.6,0.8,0.0,2.0,1.4,1.8,0.0,3.4,2.6,1.6,0.0,0,0.0,1,13,5
771,2018-05-05,Sale,13,Leicester,35,AJ Bell Stadium,home,Wayne Barnes,48,L,Sat,May,2017-18,33.8,29.2,25.6,18.2,0.8,0.6,0.8,0.2,4.4,3.2,1.8,0.0,3.6,2.6,2.0,0.0,3.0,2.0,2.2,0.0,2.0,1.4,1.8,0.0,0,0.0,0,10,4
1589,2018-05-05,Newcastle,22,Wasps,39,Kingston Park,home,Ian Tempest,61,L,Sat,May,2017-18,23.8,24.4,26.4,20.8,0.2,1.0,0.8,0.6,2.4,1.4,3.0,0.0,3.0,2.0,1.8,0.0,3.2,2.2,2.0,0.0,2.6,1.2,1.8,0.0,0,1.0,1,8,1
1036,2018-05-05,Wasps,39,Newcastle,22,Kingston Park,away,Ian Tempest,61,W,Sat,May,2017-18,26.4,20.8,23.8,24.4,0.8,0.6,0.2,1.0,3.2,2.2,2.0,0.0,2.6,1.2,1.8,0.0,2.4,1.4,3.0,0.0,3.0,2.0,1.8,0.0,1,1.0,1,1,8
619,2018-05-05,Exeter,41,Harlequins,17,Twickenham Stoop,away,Christophe Ridley,58,W,Sat,May,2017-18,33.8,12.8,11.6,29.0,0.6,0.2,0.0,0.6,4.0,3.4,2.2,0.0,1.8,1.0,0.6,0.0,1.0,0.6,1.8,0.0,3.6,2.2,2.2,0.0,1,1.0,0,2,6
317,2018-05-05,Harlequins,17,Exeter,41,Twickenham Stoop,home,Christophe Ridley,58,L,Sat,May,2017-18,11.6,29.0,33.8,12.8,0.0,0.6,0.6,0.2,1.0,0.6,1.8,0.0,3.6,2.2,2.2,0.0,4.0,3.4,2.2,0.0,1.8,1.0,0.6,0.0,0,0.0,1,6,2
1719,2018-05-05,Northampton,32,Worcester,24,Franklin's Gardens,home,Luke Pearce,56,W,Sat,May,2017-18,23.2,35.8,23.2,29.6,0.6,0.8,0.2,0.6,2.8,2.2,1.6,0.0,4.0,2.8,3.4,0.0,3.2,1.8,1.2,0.0,3.8,2.6,1.8,0.0,1,0.0,1,7,11
1590,2018-05-19,Saracens,57,Wasps,33,Allianz Park,home,JP Doyle,90,W,Sat,May,2017-18,48.2,11.2,29.4,22.0,0.8,0.0,1.0,0.6,6.6,4.4,2.0,0.0,1.2,0.8,1.2,0.0,3.8,2.2,2.0,0.0,2.8,1.6,1.6,0.0,1,1.0,1,3,1
1037,2018-05-19,Exeter,36,Newcastle,5,Sandy Park,home,Matthew Carley,41,W,Sat,May,2017-18,37.2,13.8,24.0,28.2,0.8,0.2,0.2,0.8,4.8,4.2,1.6,0.0,1.8,1.2,0.8,0.0,2.6,1.6,2.6,0.0,3.4,2.6,2.0,0.0,1,1.0,0,2,8
318,2018-05-19,Newcastle,5,Exeter,36,Sandy Park,away,Matthew Carley,41,L,Sat,May,2017-18,24.0,28.2,37.2,13.8,0.2,0.8,0.8,0.2,2.6,1.6,2.6,0.0,3.4,2.6,2.0,0.0,4.8,4.2,1.6,0.0,1.8,1.2,0.8,0.0,0,0.0,1,8,2
1458,2018-05-19,Wasps,33,Saracens,57,Allianz Park,away,JP Doyle,90,L,Sat,May,2017-18,29.4,22.0,48.2,11.2,1.0,0.6,0.8,0.0,3.8,2.2,2.0,0.0,2.8,1.6,1.6,0.0,6.6,4.4,2.0,0.0,1.2,0.8,1.2,0.0,0,1.0,1,1,3
319,2018-05-26,Saracens,27,Exeter,10,"Twickenham Stadium, London",away,Wayne Barnes,37,W,Sat,May,2017-18,54.8,15.6,40.4,11.2,0.8,0.0,0.8,0.0,7.4,5.4,2.2,0.0,2.0,1.6,0.8,0.0,5.0,4.4,2.2,0.0,1.6,1.0,0.4,0.0,1,1.0,1,3,2
1459,2018-05-26,Exeter,10,Saracens,27,"Twickenham Stadium, London",home,Wayne Barnes,37,L,Sat,May,2017-18,40.4,11.2,54.8,15.6,0.8,0.0,0.8,0.0,5.0,4.4,2.2,0.0,1.6,1.0,0.4,0.0,7.4,5.4,2.2,0.0,2.0,1.6,0.8,0.0,0,1.0,1,2,3
85,2018-08-31,Bristol,17,Bath,10,Ashton Gate,home,JP Doyle,27,W,Fri,Aug,2018-19,21.0,34.4,29.8,26.8,0.6,0.8,0.6,0.4,2.4,1.8,1.8,0.0,4.8,3.4,1.2,0.0,3.6,3.2,1.8,0.0,3.6,2.6,1.2,0.0,1,0.0,1,13,6
167,2018-08-31,Bath,10,Bristol,17,Ashton Gate,away,JP Doyle,27,L,Fri,Aug,2018-19,29.8,26.8,21.0,34.4,0.6,0.4,0.6,0.8,3.6,3.2,1.8,0.0,3.6,2.6,1.2,0.0,2.4,1.8,1.8,0.0,4.8,3.4,1.2,0.0,0,1.0,0,6,13
1306,2018-09-01,Harlequins,51,Sale,23,Twickenham Stoop,home,Craig Maxwell-Keys,74,W,Sat,Sep,2018-19,11.0,36.2,29.6,31.2,0.0,0.8,0.6,0.8,1.0,0.6,1.6,0.0,4.6,3.0,2.4,0.0,3.8,2.6,1.8,0.0,3.8,2.8,2.0,0.2,1,0.0,0,10,8
1591,2018-09-01,Worcester,20,Wasps,21,Sixways,home,Karl Dickson,41,L,Sat,Sep,2018-19,27.0,29.2,33.0,30.2,0.2,0.6,0.8,0.6,3.6,2.4,1.4,0.0,3.6,2.6,2.0,0.0,4.4,2.8,1.8,0.0,3.8,2.6,2.0,0.0,0,0.0,0,11,3
