,date,team1Name,team2Name,venue,teamType,referee,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2,team1LastSeasonStanding,team2LastSeasonStanding
1312,2019-03-03,Worcester,Newcastle,Kingston Park,away,Wayne Barnes,L,Sun,Mar,2018-19,18.8,27.2,18.4,31.6,0.2,0.4,0.4,0.8,2.2,1.8,1.4,0.0,2.8,2.4,2.8,0.0,2.0,1.2,2.0,0.0,4.0,3.4,1.6,0.0,0,1.0,0,11,4
1656,2019-03-08,Leicester,Sale,AJ Bell Stadium,away,Matthew Carley,L,Fri,Mar,2018-19,18.4,20.6,21.8,27.6,0.4,0.4,0.4,0.6,1.6,1.6,2.4,0.0,2.4,1.6,1.8,0.0,2.6,1.6,1.6,0.0,3.6,2.4,1.6,0.0,0,1.0,0,5,8
972,2019-03-08,Sale,Leicester,AJ Bell Stadium,home,Matthew Carley,W,Fri,Mar,2018-19,21.8,27.6,18.4,20.6,0.4,0.6,0.4,0.4,2.6,1.6,1.6,0.0,3.6,2.4,1.6,0.0,1.6,1.6,2.4,0.0,2.4,1.6,1.8,0.0,1,0.0,1,8,5
100,2019-03-08,Saracens,Bath,Recreation Ground,away,Andrew Jackson,L,Fri,Mar,2018-19,27.2,19.6,25.4,21.6,0.8,0.0,0.8,0.4,3.6,2.0,1.6,0.0,2.0,1.8,2.0,0.0,2.6,1.4,3.2,0.0,2.4,1.8,2.0,0.0,0,1.0,0,2,6
1846,2019-03-08,Bath,Saracens,Recreation Ground,home,Andrew Jackson,W,Fri,Mar,2018-19,25.4,21.6,27.2,19.6,0.8,0.4,0.8,0.0,2.6,1.4,3.2,0.0,2.4,1.8,2.0,0.0,3.6,2.0,1.6,0.0,2.0,1.8,2.0,0.0,1,0.0,1,6,2
218,2019-03-09,Northampton,Bristol,Franklin's Gardens,home,Christophe Ridley,L,Sat,Mar,2018-19,31.6,26.8,24.0,26.2,0.4,0.8,0.8,0.8,3.8,3.6,1.8,0.0,3.4,2.2,1.4,0.0,2.8,1.8,2.0,0.0,3.4,2.8,1.2,0.0,0,0.0,1,9,13
2016,2019-03-09,Newcastle,Wasps,Ricoh Arena,away,Thomas Foley,W,Sat,Mar,2018-19,18.4,28.8,20.2,20.2,0.2,0.8,0.8,0.2,2.2,1.6,1.4,0.0,3.6,3.0,1.6,0.0,2.4,2.0,1.4,0.0,2.0,1.6,2.2,0.0,1,1.0,0,4,3
2173,2019-03-09,Exeter,Worcester,Sixways,away,JP Doyle,W,Sat,Mar,2018-19,22.8,19.0,18.8,24.2,0.8,0.6,0.2,0.4,3.2,2.6,0.4,0.0,2.4,2.0,1.0,0.0,2.2,1.8,1.4,0.0,2.8,2.4,1.8,0.0,1,1.0,0,1,11
408,2019-03-09,Worcester,Exeter,Sixways,home,JP Doyle,L,Sat,Mar,2018-19,18.8,24.2,22.8,19.0,0.2,0.4,0.8,0.6,2.2,1.8,1.4,0.0,2.8,2.4,1.8,0.0,3.2,2.6,0.4,0.0,2.4,2.0,1.0,0.0,0,0.0,1,11,1
1313,2019-03-09,Wasps,Newcastle,Ricoh Arena,home,Thomas Foley,L,Sat,Mar,2018-19,20.2,20.2,18.4,28.8,0.8,0.2,0.2,0.8,2.4,2.0,1.4,0.0,2.0,1.6,2.2,0.0,2.2,1.6,1.4,0.0,3.6,3.0,1.6,0.0,0,0.0,1,3,4
1472,2019-03-09,Bristol,Northampton,Franklin's Gardens,away,Christophe Ridley,W,Sat,Mar,2018-19,24.0,26.2,31.6,26.8,0.8,0.8,0.4,0.8,2.8,1.8,2.0,0.0,3.4,2.8,1.2,0.0,3.8,3.6,1.8,0.0,3.4,2.2,1.4,0.0,1,1.0,0,13,9
600,2019-03-10,Harlequins,Gloucester,Twickenham Stoop,home,Wayne Barnes,L,Sun,Mar,2018-19,34.4,23.6,21.8,26.6,0.8,0.8,0.2,0.8,4.8,4.0,0.8,0.0,3.0,2.2,1.4,0.0,2.4,2.2,1.8,0.0,3.2,2.4,1.8,0.0,0,1.0,0,10,7
783,2019-03-10,Gloucester,Harlequins,Twickenham Stoop,away,Wayne Barnes,W,Sun,Mar,2018-19,21.8,26.6,34.4,23.6,0.2,0.8,0.8,0.8,2.4,2.2,1.8,0.0,3.2,2.4,1.8,0.0,4.8,4.0,0.8,0.0,3.0,2.2,1.4,0.0,1,0.0,1,7,10
1473,2019-03-22,Leicester,Northampton,Welford Road,home,Wayne Barnes,L,Fri,Mar,2018-19,16.2,22.4,30.2,26.4,0.2,0.6,0.6,0.6,1.6,1.4,1.8,0.0,3.0,1.4,1.4,0.0,3.8,3.2,1.6,0.0,3.4,2.2,1.4,0.0,0,0.0,0,5,9
973,2019-03-22,Northampton,Leicester,Welford Road,away,Wayne Barnes,W,Fri,Mar,2018-19,30.2,26.4,16.2,22.4,0.6,0.6,0.2,0.6,3.8,3.2,1.6,0.0,3.4,2.2,1.4,0.0,1.6,1.4,1.8,0.0,3.0,1.4,1.4,0.0,1,0.0,0,9,5
1314,2019-03-23,Sale,Newcastle,St James' Park,away,Craig Maxwell-Keys,L,Sat,Mar,2018-19,22.2,25.6,16.8,25.6,0.4,0.6,0.0,0.8,3.0,1.2,1.2,0.0,3.4,2.2,1.4,0.0,2.0,1.6,1.2,0.0,3.0,2.6,1.8,0.0,0,1.0,1,8,4
1847,2019-03-23,Harlequins,Saracens,London Stadium,away,JP Doyle,L,Sat,Mar,2018-19,31.8,26.8,24.0,19.8,0.8,0.8,0.8,0.0,4.6,3.8,0.4,0.0,3.6,2.6,1.2,0.0,3.0,1.6,1.8,0.0,1.6,1.4,3.0,0.0,0,0.0,0,10,2
601,2019-03-23,Wasps,Gloucester,Kingsholm,away,Ian Tempest,L,Sat,Mar,2018-19,21.4,20.2,24.6,22.0,0.8,0.2,0.4,0.6,2.4,2.0,1.8,0.0,2.0,1.6,2.2,0.0,2.8,2.6,1.8,0.0,2.6,2.2,1.4,0.0,0,0.0,1,3,7
2017,2019-03-23,Gloucester,Wasps,Kingsholm,home,Ian Tempest,W,Sat,Mar,2018-19,24.6,22.0,21.4,20.2,0.4,0.6,0.8,0.2,2.8,2.6,1.8,0.0,2.6,2.2,1.4,0.0,2.4,2.0,1.8,0.0,2.0,1.6,2.2,0.0,1,1.0,0,7,3
219,2019-03-23,Worcester,Bristol,Ashton Gate,away,Luke Pearce,W,Sat,Mar,2018-19,21.4,25.8,22.2,25.4,0.6,0.6,0.8,1.0,2.6,1.8,1.6,0.0,3.2,2.8,1.4,0.0,2.8,1.8,1.4,0.0,3.6,2.8,0.6,0.0,1,0.0,1,11,13
1657,2019-03-23,Newcastle,Sale,St James' Park,home,Craig Maxwell-Keys,W,Sat,Mar,2018-19,16.8,25.6,22.2,25.6,0.0,0.8,0.4,0.6,2.0,1.6,1.2,0.0,3.0,2.6,1.8,0.0,3.0,1.2,1.2,0.0,3.4,2.2,1.4,0.0,1,1.0,1,4,8
2174,2019-03-23,Bristol,Worcester,Ashton Gate,home,Luke Pearce,L,Sat,Mar,2018-19,22.2,25.4,21.4,25.8,0.8,1.0,0.6,0.6,2.8,1.8,1.4,0.0,3.6,2.8,0.6,0.0,2.6,1.8,1.6,0.0,3.2,2.8,1.4,0.0,0,1.0,0,13,11
784,2019-03-23,Saracens,Harlequins,London Stadium,home,JP Doyle,W,Sat,Mar,2018-19,24.0,19.8,31.8,26.8,0.8,0.0,0.8,0.8,3.0,1.6,1.8,0.0,1.6,1.4,3.0,0.0,4.6,3.8,0.4,0.0,3.6,2.6,1.2,0.0,1,0.0,0,2,10
101,2019-03-24,Exeter,Bath,Sandy Park,home,Karl Dickson,W,Sun,Mar,2018-19,23.8,18.8,24.4,20.2,0.6,0.8,0.8,0.2,3.4,2.8,0.4,0.0,2.4,1.6,1.2,0.0,2.0,1.2,4.0,0.0,2.2,1.6,2.0,0.0,1,1.0,1,1,6
409,2019-03-24,Bath,Exeter,Sandy Park,away,Karl Dickson,L,Sun,Mar,2018-19,24.4,20.2,23.8,18.8,0.8,0.2,0.6,0.8,2.0,1.2,4.0,0.0,2.2,1.6,2.0,0.0,3.4,2.8,0.4,0.0,2.4,1.6,1.2,0.0,0,1.0,1,6,1
785,2019-04-05,Sale,Harlequins,AJ Bell Stadium,home,Wayne Barnes,W,Fri,Apr,2018-19,20.8,26.4,28.2,28.8,0.6,0.4,0.8,0.8,3.0,1.4,0.6,0.0,3.2,2.2,2.0,0.0,4.0,3.2,0.6,0.0,3.8,2.8,1.4,0.0,1,0.0,0,8,10
1658,2019-04-05,Harlequins,Sale,AJ Bell Stadium,away,Wayne Barnes,L,Fri,Apr,2018-19,28.2,28.8,20.8,26.4,0.8,0.8,0.6,0.4,4.0,3.2,0.6,0.0,3.8,2.8,1.4,0.0,3.0,1.4,0.6,0.0,3.2,2.2,2.0,0.0,0,0.0,0,10,8
1848,2019-04-06,Newcastle,Saracens,Allianz Park,away,Karl Dickson,L,Sat,Apr,2018-19,17.8,21.4,25.8,19.0,0.0,0.8,0.6,0.2,1.8,1.4,2.0,0.0,2.4,2.0,1.8,0.0,3.2,2.0,1.8,0.0,1.6,1.6,2.6,0.0,0,1.0,1,4,2
410,2019-04-06,Leicester,Exeter,Welford Road,home,Thomas Foley,L,Sat,Apr,2018-19,12.4,25.0,26.8,19.0,0.0,0.6,0.8,0.6,1.2,0.8,1.6,0.0,3.4,1.4,1.6,0.0,3.8,2.8,0.6,0.0,2.6,1.8,0.8,0.0,0,0.0,1,5,1
1315,2019-04-06,Saracens,Newcastle,Allianz Park,home,Karl Dickson,W,Sat,Apr,2018-19,25.8,19.0,17.8,21.4,0.6,0.2,0.0,0.8,3.2,2.0,1.8,0.0,1.6,1.6,2.6,0.0,1.8,1.4,2.0,0.0,2.4,2.0,1.8,0.0,1,1.0,1,2,4
102,2019-04-06,Bristol,Bath,Twickenham Stadium,away,JP Doyle,L,Sat,Apr,2018-19,25.4,28.0,22.6,21.8,0.8,1.0,0.6,0.4,3.4,2.0,1.2,0.0,3.8,3.0,1.0,0.0,2.0,1.2,3.4,0.0,2.6,1.8,1.6,0.0,0,0.0,0,13,6
2175,2019-04-06,Wasps,Worcester,Ricoh Arena,home,Matthew Carley,W,Sat,Apr,2018-19,18.8,22.4,22.6,27.0,0.8,0.2,0.6,0.6,2.0,1.4,2.0,0.0,2.4,2.0,2.0,0.0,2.8,2.2,1.4,0.0,3.6,2.8,1.0,0.0,1,0.0,1,3,11
220,2019-04-06,Bath,Bristol,Twickenham Stadium,home,JP Doyle,W,Sat,Apr,2018-19,22.6,21.8,25.4,28.0,0.6,0.4,0.8,1.0,2.0,1.2,3.4,0.0,2.6,1.8,1.6,0.0,3.4,2.0,1.2,0.0,3.8,3.0,1.0,0.0,1,0.0,0,6,13
2018,2019-04-06,Worcester,Wasps,Ricoh Arena,away,Matthew Carley,L,Sat,Apr,2018-19,22.6,27.0,18.8,22.4,0.6,0.6,0.8,0.2,2.8,2.2,1.4,0.0,3.6,2.8,1.0,0.0,2.0,1.4,2.0,0.0,2.4,2.0,2.0,0.0,0,1.0,0,11,3
974,2019-04-06,Exeter,Leicester,Welford Road,away,Thomas Foley,W,Sat,Apr,2018-19,26.8,19.0,12.4,25.0,0.8,0.6,0.0,0.6,3.8,2.8,0.6,0.0,2.6,1.8,0.8,0.0,1.2,0.8,1.6,0.0,3.4,1.4,1.6,0.0,1,1.0,0,1,5
602,2019-04-07,Northampton,Gloucester,Franklin's Gardens,home,Craig Maxwell-Keys,L,Sun,Apr,2018-19,32.8,24.0,26.8,18.0,0.6,0.6,0.4,0.4,4.2,3.2,1.8,0.0,3.2,1.8,1.2,0.0,3.2,3.0,1.6,0.0,2.0,1.4,1.6,0.0,0,1.0,1,9,7
1474,2019-04-07,Gloucester,Northampton,Franklin's Gardens,away,Craig Maxwell-Keys,W,Sun,Apr,2018-19,26.8,18.0,32.8,24.0,0.4,0.4,0.6,0.6,3.2,3.0,1.6,0.0,2.0,1.4,1.6,0.0,4.2,3.2,1.8,0.0,3.2,1.8,1.2,0.0,1,1.0,1,7,9
1316,2019-04-12,Leicester,Newcastle,Kingston Park,away,Wayne Barnes,W,Fri,Apr,2018-19,14.4,28.8,17.6,20.6,0.0,0.6,0.0,0.8,1.4,1.0,1.8,0.0,4.0,2.4,1.2,0.0,1.6,1.2,2.4,0.0,2.4,2.2,1.4,0.0,1,0.0,0,5,4
975,2019-04-12,Newcastle,Leicester,Kingston Park,home,Wayne Barnes,L,Fri,Apr,2018-19,17.6,20.6,14.4,28.8,0.0,0.8,0.0,0.6,1.6,1.2,2.4,0.0,2.4,2.2,1.4,0.0,1.4,1.0,1.8,0.0,4.0,2.4,1.2,0.0,0,0.0,0,4,5
1659,2019-04-13,Worcester,Sale,Sixways,home,Ian Tempest,W,Sat,Apr,2018-19,19.2,23.2,23.0,16.4,0.4,0.6,0.6,0.2,2.0,1.6,2.0,0.0,3.0,2.4,1.0,0.0,2.8,1.4,1.8,0.0,1.8,1.0,1.8,0.0,1,0.0,1,11,8
786,2019-04-13,Northampton,Harlequins,Twickenham Stoop,away,Christophe Ridley,W,Sat,Apr,2018-19,25.6,28.6,22.2,27.8,0.6,0.8,0.6,0.6,3.4,2.2,1.4,0.0,4.0,2.6,1.0,0.0,3.0,2.4,0.8,0.0,3.0,2.2,2.8,0.0,1,0.0,0,9,10
1849,2019-04-13,Bristol,Saracens,Ashton Gate,home,Tom Foley,W,Sat,Apr,2018-19,24.8,27.4,24.4,19.4,0.8,1.0,0.6,0.2,3.0,1.8,1.8,0.0,3.8,3.0,0.8,0.0,3.2,2.2,1.2,0.0,1.4,1.4,3.2,0.0,1,0.0,1,13,2
221,2019-04-13,Saracens,Bristol,Ashton Gate,away,Tom Foley,L,Sat,Apr,2018-19,24.4,19.4,24.8,27.4,0.6,0.2,0.8,1.0,3.2,2.2,1.2,0.0,1.4,1.4,3.2,0.0,3.0,1.8,1.8,0.0,3.8,3.0,0.8,0.0,0,1.0,0,2,13
1475,2019-04-13,Harlequins,Northampton,Twickenham Stoop,home,Christophe Ridley,L,Sat,Apr,2018-19,22.2,27.8,25.6,28.6,0.6,0.6,0.6,0.8,3.0,2.4,0.8,0.0,3.0,2.2,2.8,0.0,3.4,2.2,1.4,0.0,4.0,2.6,1.0,0.0,0,0.0,0,10,9
2176,2019-04-13,Sale,Worcester,Sixways,away,Ian Tempest,L,Sat,Apr,2018-19,23.0,16.4,19.2,23.2,0.6,0.2,0.4,0.6,2.8,1.4,1.8,0.0,1.8,1.0,1.8,0.0,2.0,1.6,2.0,0.0,3.0,2.4,1.0,0.0,0,1.0,0,8,11
103,2019-04-13,Gloucester,Bath,Kingsholm,home,Matthew Carley,W,Sat,Apr,2018-19,30.0,20.8,21.8,23.0,0.6,0.4,0.6,0.6,3.8,3.4,1.4,0.0,2.6,1.6,1.4,0.0,2.0,1.4,3.0,0.0,2.6,1.8,2.0,0.0,1,1.0,1,7,6
603,2019-04-13,Bath,Gloucester,Kingsholm,away,Matthew Carley,L,Sat,Apr,2018-19,21.8,23.0,30.0,20.8,0.6,0.6,0.6,0.4,2.0,1.4,3.0,0.0,2.6,1.8,2.0,0.0,3.8,3.4,1.4,0.0,2.6,1.6,1.4,0.0,0,1.0,1,6,7
411,2019-04-14,Wasps,Exeter,Sandy Park,away,Luke Pearce,W,Sun,Apr,2018-19,18.6,21.2,33.8,18.2,0.8,0.0,0.8,0.6,2.0,1.6,1.8,0.0,2.0,1.8,2.4,0.0,4.8,3.8,0.6,0.0,2.4,1.6,1.0,0.0,1,1.0,1,3,1
2019,2019-04-14,Exeter,Wasps,Sandy Park,home,Luke Pearce,L,Sun,Apr,2018-19,33.8,18.2,18.6,21.2,0.8,0.6,0.8,0.0,4.8,3.8,0.6,0.0,2.4,1.6,1.0,0.0,2.0,1.6,1.8,0.0,2.0,1.8,2.4,0.0,0,1.0,1,1,3
1476,2019-04-26,Newcastle,Northampton,Kingston Park,home,Luke Pearce,L,Fri,Apr,2018-19,18.6,19.0,24.2,27.2,0.2,0.6,0.6,0.8,1.6,1.4,2.6,0.0,2.0,1.8,1.8,0.0,3.2,2.0,1.4,0.0,3.8,2.4,1.0,0.0,0,0.0,1,4,9
1660,2019-04-26,Bath,Sale,AJ Bell Stadium,away,Thomas Foley,L,Fri,Apr,2018-19,21.2,23.0,21.6,20.6,0.6,0.8,0.6,0.2,2.0,1.4,2.6,0.2,2.8,1.6,1.8,0.0,2.6,1.4,1.8,0.0,2.4,1.6,1.8,0.0,0,0.0,0,6,8
104,2019-04-26,Sale,Bath,AJ Bell Stadium,home,Thomas Foley,W,Fri,Apr,2018-19,21.6,20.6,21.2,23.0,0.6,0.2,0.6,0.8,2.6,1.4,1.8,0.0,2.4,1.6,1.8,0.0,2.0,1.4,2.6,0.2,2.8,1.6,1.8,0.0,1,0.0,0,8,6
1317,2019-04-26,Northampton,Newcastle,Kingston Park,away,Luke Pearce,W,Fri,Apr,2018-19,24.2,27.2,18.6,19.0,0.6,0.8,0.2,0.6,3.2,2.0,1.4,0.0,3.8,2.4,1.0,0.0,1.6,1.4,2.6,0.0,2.0,1.8,1.8,0.0,1,1.0,0,9,4
222,2019-04-27,Leicester,Bristol,Welford Road,home,Karl Dickson,L,Sat,Apr,2018-19,17.2,29.8,24.2,24.4,0.0,0.8,0.6,1.0,1.8,1.4,1.8,0.0,4.2,2.4,1.2,0.0,2.6,1.6,2.4,0.0,3.4,2.8,0.6,0.0,0,1.0,1,5,13
976,2019-04-27,Bristol,Leicester,Welford Road,away,Karl Dickson,W,Sat,Apr,2018-19,24.2,24.4,17.2,29.8,0.6,1.0,0.0,0.8,2.6,1.6,2.4,0.0,3.4,2.8,0.6,0.0,1.8,1.4,1.8,0.0,4.2,2.4,1.2,0.0,1,1.0,1,13,5
787,2019-04-27,Exeter,Harlequins,Sandy Park,home,Craig Maxwell-Keys,W,Sat,Apr,2018-19,30.6,20.0,18.8,26.6,0.8,0.8,0.6,0.4,4.4,3.2,0.6,0.0,2.6,2.0,1.0,0.0,2.2,1.8,1.4,0.0,2.6,2.0,3.2,0.0,1,0.0,0,1,10
2020,2019-04-27,Saracens,Wasps,Ricoh Arena,away,Wayne Barnes,W,Sat,Apr,2018-19,23.8,18.0,20.2,20.2,0.6,0.2,0.8,0.2,3.2,2.2,1.0,0.0,1.2,1.2,3.2,0.0,2.4,2.0,1.4,0.0,2.0,1.8,2.2,0.0,1,0.0,1,2,3
1850,2019-04-27,Wasps,Saracens,Ricoh Arena,home,Wayne Barnes,L,Sat,Apr,2018-19,20.2,20.2,23.8,18.0,0.8,0.2,0.6,0.2,2.4,2.0,1.4,0.0,2.0,1.8,2.2,0.0,3.2,2.2,1.0,0.0,1.2,1.2,3.2,0.0,0,1.0,0,3,2
412,2019-04-27,Harlequins,Exeter,Sandy Park,away,Craig Maxwell-Keys,L,Sat,Apr,2018-19,18.8,26.6,30.6,20.0,0.6,0.4,0.8,0.8,2.2,1.8,1.4,0.0,2.6,2.0,3.2,0.0,4.4,3.2,0.6,0.0,2.6,2.0,1.0,0.0,0,0.0,0,10,1
604,2019-04-28,Worcester,Gloucester,Sixways,home,JP Doyle,W,Sun,Apr,2018-19,23.6,24.0,29.4,20.6,0.6,0.6,0.8,0.4,2.6,2.0,2.2,0.0,3.2,2.6,0.8,0.0,4.0,3.2,1.0,0.0,2.4,1.4,1.6,0.2,1,1.0,1,11,7
2177,2019-04-28,Gloucester,Worcester,Sixways,away,JP Doyle,L,Sun,Apr,2018-19,29.4,20.6,23.6,24.0,0.8,0.4,0.6,0.6,4.0,3.2,1.0,0.0,2.4,1.4,1.6,0.2,2.6,2.0,2.2,0.0,3.2,2.6,0.8,0.0,0,1.0,1,7,11
977,2019-05-03,Harlequins,Leicester,Twickenham Stoop,home,Wayne Barnes,W,Fri,May,2018-19,15.6,24.2,17.4,31.6,0.6,0.2,0.2,0.6,1.6,1.4,1.6,0.0,2.6,2.0,2.4,0.0,1.8,1.2,2.0,0.0,4.4,2.2,1.6,0.0,1,0.0,0,10,5
788,2019-05-03,Leicester,Harlequins,Twickenham Stoop,away,Wayne Barnes,L,Fri,May,2018-19,17.4,31.6,15.6,24.2,0.2,0.6,0.6,0.2,1.8,1.2,2.0,0.0,4.4,2.2,1.6,0.0,1.6,1.4,1.6,0.0,2.6,2.0,2.4,0.0,0,0.0,0,5,10
1661,2019-05-03,Bristol,Sale,Ashton Gate,home,Matthew Carley,D,Fri,May,2018-19,23.2,23.6,20.0,17.2,0.6,1.0,0.4,0.4,2.6,1.6,2.2,0.0,3.0,2.2,1.4,0.0,2.2,1.0,2.2,0.0,1.8,1.4,1.8,0.0,0,1.0,1,13,8
223,2019-05-03,Sale,Bristol,Ashton Gate,away,Matthew Carley,D,Fri,May,2018-19,20.0,17.2,23.2,23.6,0.4,0.4,0.6,1.0,2.2,1.0,2.2,0.0,1.8,1.4,1.8,0.0,2.6,1.6,2.2,0.0,3.0,2.2,1.4,0.0,0,1.0,1,8,13
1318,2019-05-04,Gloucester,Newcastle,Kingsholm,home,Thomas Foley,W,Sat,May,2018-19,28.6,20.4,18.6,24.0,0.8,0.4,0.2,0.8,4.0,2.8,1.0,0.0,2.4,1.8,1.4,0.2,1.6,1.4,2.6,0.0,2.8,2.6,1.6,0.0,1,0.0,0,7,4
605,2019-05-04,Newcastle,Gloucester,Kingsholm,away,Thomas Foley,L,Sat,May,2018-19,18.6,24.0,28.6,20.4,0.2,0.8,0.8,0.4,1.6,1.4,2.6,0.0,2.8,2.6,1.6,0.0,4.0,2.8,1.0,0.0,2.4,1.8,1.4,0.2,0,0.0,0,4,7
2178,2019-05-04,Northampton,Worcester,Franklin's Gardens,home,Christophe Ridley,W,Sat,May,2018-19,27.0,23.4,27.8,24.6,0.8,0.6,0.6,0.8,3.6,2.4,1.4,0.0,3.0,2.4,1.2,0.0,3.2,2.6,2.2,0.0,3.4,2.4,0.8,0.0,1,1.0,1,9,11
1477,2019-05-04,Worcester,Northampton,Franklin's Gardens,away,Christophe Ridley,L,Sat,May,2018-19,27.8,24.6,27.0,23.4,0.6,0.8,0.8,0.6,3.2,2.6,2.2,0.0,3.4,2.4,0.8,0.0,3.6,2.4,1.4,0.0,3.0,2.4,1.2,0.0,0,1.0,1,11,9
1851,2019-05-04,Exeter,Saracens,Allianz Park,away,Ian Tempest,L,Sat,May,2018-19,30.0,20.2,22.8,17.4,0.8,0.8,0.4,0.2,4.4,3.2,0.4,0.0,2.6,1.8,1.2,0.0,2.6,2.2,1.8,0.0,1.2,1.2,3.0,0.0,0,1.0,1,1,2
413,2019-05-04,Saracens,Exeter,Allianz Park,home,Ian Tempest,W,Sat,May,2018-19,22.8,17.4,30.0,20.2,0.4,0.2,0.8,0.8,2.6,2.2,1.8,0.0,1.2,1.2,3.0,0.0,4.4,3.2,0.4,0.0,2.6,1.8,1.2,0.0,1,1.0,1,2,1
2021,2019-05-05,Bath,Wasps,Recreation Ground,home,Luke Pearce,W,Sun,May,2018-19,16.0,18.0,20.2,22.6,0.6,0.6,0.6,0.2,1.4,1.2,2.0,0.2,1.8,1.0,2.2,0.0,2.4,2.0,1.4,0.0,2.4,2.0,2.2,0.0,1,0.0,0,6,3
105,2019-05-05,Wasps,Bath,Recreation Ground,away,Luke Pearce,L,Sun,May,2018-19,20.2,22.6,16.0,18.0,0.6,0.2,0.6,0.6,2.4,2.0,1.4,0.0,2.4,2.0,2.2,0.0,1.4,1.2,2.0,0.2,1.8,1.0,2.2,0.0,0,0.0,0,3,6
606,2019-05-18,Sale,Gloucester,AJ Bell Stadium,home,Wayne Barnes,W,Sat,May,2018-19,17.6,20.2,28.4,22.8,0.2,0.4,0.8,0.4,1.4,1.4,2.6,0.0,2.0,1.8,2.2,0.0,4.0,3.0,0.8,0.0,2.8,2.0,1.4,0.2,1,0.0,1,8,7
978,2019-05-18,Bath,Leicester,Welford Road,away,Craig Maxwell-Keys,W,Sat,May,2018-19,18.2,19.6,20.2,29.8,0.8,0.6,0.2,0.4,2.2,1.8,1.0,0.2,2.2,1.4,1.8,0.0,1.8,1.2,2.8,0.0,3.6,2.6,2.2,0.0,1,1.0,0,6,5
1662,2019-05-18,Gloucester,Sale,AJ Bell Stadium,away,Wayne Barnes,L,Sat,May,2018-19,28.4,22.8,17.6,20.2,0.8,0.4,0.2,0.4,4.0,3.0,0.8,0.0,2.8,2.0,1.4,0.2,1.4,1.4,2.6,0.0,2.0,1.8,2.2,0.0,0,1.0,1,7,8
2022,2019-05-18,Harlequins,Wasps,Ricoh Arena,away,Matthew Carley,L,Sat,May,2018-19,18.8,22.2,19.8,24.4,0.6,0.0,0.4,0.4,1.8,1.6,2.2,0.0,2.0,1.4,3.0,0.0,2.6,2.2,0.8,0.0,2.8,2.2,2.0,0.0,0,1.0,0,10,3
789,2019-05-18,Wasps,Harlequins,Ricoh Arena,home,Matthew Carley,W,Sat,May,2018-19,19.8,24.4,18.8,22.2,0.4,0.4,0.6,0.0,2.6,2.2,0.8,0.0,2.8,2.2,2.0,0.0,1.8,1.6,2.2,0.0,2.0,1.4,3.0,0.0,1,0.0,1,3,10
1852,2019-05-18,Worcester,Saracens,Sixways,home,Adam Leal,W,Sat,May,2018-19,23.8,25.6,28.6,15.2,0.2,0.8,0.6,0.2,2.6,2.4,2.0,0.0,3.4,2.6,1.0,0.0,3.6,3.2,1.4,0.0,1.4,1.4,1.8,0.0,1,0.0,1,11,2
1319,2019-05-18,Bristol,Newcastle,Kingston Park,away,JP Doyle,W,Sat,May,2018-19,22.0,22.8,18.4,25.8,0.4,0.6,0.2,0.8,2.2,1.4,2.6,0.0,2.6,2.2,1.8,0.0,1.8,1.4,2.2,0.0,3.4,3.2,0.8,0.0,1,0.0,0,13,4
224,2019-05-18,Newcastle,Bristol,Kingston Park,home,JP Doyle,L,Sat,May,2018-19,18.4,25.8,22.0,22.8,0.2,0.8,0.4,0.6,1.8,1.4,2.2,0.0,3.4,3.2,0.8,0.0,2.2,1.4,2.6,0.0,2.6,2.2,1.8,0.0,0,0.0,1,4,13
414,2019-05-18,Northampton,Exeter,Sandy Park,away,Karl Dickson,L,Sat,May,2018-19,29.8,20.2,24.8,21.8,0.6,0.4,0.6,0.6,3.8,3.0,1.6,0.0,2.4,2.0,1.4,0.0,3.6,2.6,0.4,0.0,2.8,2.4,1.0,0.0,0,1.0,0,9,1
2179,2019-05-18,Saracens,Worcester,Sixways,away,Adam Leal,L,Sat,May,2018-19,28.6,15.2,23.8,25.6,0.6,0.2,0.2,0.8,3.6,3.2,1.4,0.0,1.4,1.4,1.8,0.0,2.6,2.4,2.0,0.0,3.4,2.6,1.0,0.0,0,1.0,0,2,11
1478,2019-05-18,Exeter,Northampton,Sandy Park,home,Karl Dickson,W,Sat,May,2018-19,24.8,21.8,29.8,20.2,0.6,0.6,0.6,0.4,3.6,2.6,0.4,0.0,2.8,2.4,1.0,0.0,3.8,3.0,1.6,0.0,2.4,2.0,1.4,0.0,1,0.0,1,1,9
