,date,team1Name,team2Name,venue,teamType,referee,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2,team1LastSeasonStanding,team2LastSeasonStanding
554,2018-09-16,Wasps,Leicester,Ricoh Arena,home,Ian Tempest,W,Sun,Sep,2018-19,32.0,34.0,26.8,27.6,0.6,0.8,0.8,0.4,4.2,2.8,1.8,0.0,4.2,3.8,1.8,0.0,2.6,1.8,3.2,0.2,3.6,3.0,1.2,0.0,1,0.0,1,3,5
236,2018-09-21,Newcastle,Exeter,Kingston Park,home,Andrew Jackson,L,Fri,Sep,2018-19,20.8,35.2,32.6,17.4,0.2,0.8,0.6,0.2,2.6,1.8,1.4,0.0,4.0,2.6,3.2,0.0,4.2,4.0,1.2,0.0,2.2,1.4,1.2,0.0,0,1.0,1,4,1
738,2018-09-21,Exeter,Newcastle,Kingston Park,away,Andrew Jackson,W,Fri,Sep,2018-19,32.6,17.4,20.8,35.2,0.6,0.2,0.2,0.8,4.2,4.0,1.2,0.0,2.2,1.4,1.2,0.0,2.6,1.8,1.4,0.0,4.0,2.6,3.2,0.0,1,1.0,1,1,4
88,2018-09-22,Northampton,Bath,Recreation Ground,away,Karl Dickson,L,Sat,Sep,2018-19,25.8,28.6,36.8,23.8,0.6,0.6,1.0,0.6,2.8,2.0,2.6,0.0,3.2,1.8,3.0,0.0,5.0,4.4,0.8,0.2,2.8,2.2,1.8,0.0,0,0.0,1,9,6
1166,2018-09-22,Sale,Wasps,AJ Bell Stadium,home,Wayne Barnes,L,Sat,Sep,2018-19,18.8,34.0,33.0,35.2,0.0,1.0,0.6,0.8,2.0,1.4,2.0,0.0,4.2,3.8,1.6,0.2,4.2,3.0,2.0,0.0,4.2,3.8,2.2,0.0,0,0.0,1,8,3
947,2018-09-22,Wasps,Sale,AJ Bell Stadium,away,Wayne Barnes,W,Sat,Sep,2018-19,33.0,35.2,18.8,34.0,0.6,0.8,0.0,1.0,4.2,3.0,2.0,0.0,4.2,3.8,2.2,0.0,2.0,1.4,2.0,0.0,4.2,3.8,1.6,0.2,1,1.0,0,3,8
127,2018-09-22,Harlequins,Bristol,Ashton Gate,away,Ian Tempest,L,Sat,Sep,2018-19,26.2,34.0,17.8,31.0,0.8,0.6,0.2,0.8,3.0,2.6,2.0,0.0,4.2,2.6,2.4,0.2,1.8,0.8,2.4,0.0,4.2,2.6,1.6,0.0,0,0.0,0,10,13
842,2018-09-22,Bath,Northampton,Recreation Ground,home,Karl Dickson,W,Sat,Sep,2018-19,36.8,23.8,25.8,28.6,1.0,0.6,0.6,0.6,5.0,4.4,0.8,0.2,2.8,2.2,1.8,0.0,2.8,2.0,2.6,0.0,3.2,1.8,3.0,0.0,1,1.0,0,6,9
447,2018-09-22,Bristol,Harlequins,Ashton Gate,home,Ian Tempest,W,Sat,Sep,2018-19,17.8,31.0,26.2,34.0,0.2,0.8,0.8,0.6,1.8,0.8,2.4,0.0,4.2,2.6,1.6,0.0,3.0,2.6,2.0,0.0,4.2,2.6,2.4,0.2,1,0.0,0,13,10
555,2018-09-23,Worcester,Leicester,Welford Road,away,Luke Pearce,W,Sun,Sep,2018-19,24.6,22.0,29.6,30.4,0.8,0.2,1.0,0.6,3.2,2.0,1.4,0.0,2.2,1.6,2.6,0.0,3.0,2.2,3.2,0.2,3.8,3.0,1.8,0.0,1,0.0,0,11,5
1057,2018-09-23,Gloucester,Saracens,Allianz Park,away,Christophe Ridley,L,Sun,Sep,2018-19,25.0,33.0,39.6,22.8,0.4,0.6,0.6,0.0,3.0,2.0,2.0,0.0,4.4,3.2,1.4,0.0,5.0,3.4,2.6,0.0,2.8,2.0,1.6,0.0,0,1.0,1,7,2
1249,2018-09-23,Leicester,Worcester,Welford Road,home,Luke Pearce,L,Sun,Sep,2018-19,29.6,30.4,24.6,22.0,1.0,0.6,0.8,0.2,3.0,2.2,3.2,0.2,3.8,3.0,1.8,0.0,3.2,2.0,1.4,0.0,2.2,1.6,2.6,0.0,0,0.0,0,5,11
342,2018-09-23,Saracens,Gloucester,Allianz Park,home,Christophe Ridley,W,Sun,Sep,2018-19,39.6,22.8,25.0,33.0,0.6,0.0,0.4,0.6,5.0,3.4,2.6,0.0,2.8,2.0,1.6,0.0,3.0,2.0,2.0,0.0,4.4,3.2,1.4,0.0,1,1.0,1,2,7
739,2018-09-28,Wasps,Newcastle,Kingston Park,away,Karl Dickson,W,Fri,Sep,2018-19,31.4,33.4,19.8,32.2,0.6,0.8,0.4,0.6,3.8,3.2,2.0,0.0,3.8,3.6,2.4,0.0,2.4,1.8,1.4,0.0,3.4,2.6,3.2,0.0,1,1.0,0,3,4
1167,2018-09-28,Newcastle,Wasps,Kingston Park,home,Karl Dickson,L,Fri,Sep,2018-19,19.8,32.2,31.4,33.4,0.4,0.6,0.6,0.8,2.4,1.8,1.4,0.0,3.4,2.6,3.2,0.0,3.8,3.2,2.0,0.0,3.8,3.6,2.4,0.0,0,0.0,1,4,3
1058,2018-09-29,Bath,Saracens,Allianz Park,away,Tom Foley,L,Sat,Sep,2018-19,31.6,22.8,35.8,19.2,0.8,0.8,0.8,0.0,4.2,3.8,0.8,0.2,2.8,2.0,1.6,0.0,4.8,3.2,1.8,0.0,2.2,1.4,1.8,0.0,0,1.0,1,6,2
343,2018-09-29,Harlequins,Gloucester,Kingsholm,away,JP Doyle,W,Sat,Sep,2018-19,26.2,29.2,24.0,32.0,1.0,0.4,0.4,0.6,3.0,2.6,2.0,0.0,3.0,2.0,3.2,0.2,3.0,1.8,1.8,0.0,4.2,3.2,1.4,0.0,1,0.0,0,10,7
237,2018-09-29,Worcester,Exeter,Sandy Park,away,Ian Tempest,L,Sat,Sep,2018-19,24.6,26.8,30.2,19.8,0.8,0.6,0.6,0.4,3.0,2.2,1.6,0.0,3.0,2.0,2.6,0.0,4.2,4.0,0.4,0.0,2.4,1.8,1.4,0.0,0,1.0,1,11,1
89,2018-09-29,Saracens,Bath,Allianz Park,home,Tom Foley,W,Sat,Sep,2018-19,35.8,19.2,31.6,22.8,0.8,0.0,0.8,0.8,4.8,3.2,1.8,0.0,2.2,1.4,1.8,0.0,4.2,3.8,0.8,0.2,2.8,2.0,1.6,0.0,1,1.0,1,2,6
843,2018-09-29,Bristol,Northampton,Ashton Gate,home,Luke Pearce,L,Sat,Sep,2018-19,20.0,28.2,23.0,24.8,0.2,1.0,0.4,0.4,2.0,0.8,2.8,0.0,3.6,2.4,1.8,0.0,2.4,1.6,2.6,0.0,2.8,1.8,2.4,0.0,0,1.0,0,13,9
448,2018-09-29,Gloucester,Harlequins,Kingsholm,home,JP Doyle,L,Sat,Sep,2018-19,24.0,32.0,26.2,29.2,0.4,0.6,1.0,0.4,3.0,1.8,1.8,0.0,4.2,3.2,1.4,0.0,3.0,2.6,2.0,0.0,3.0,2.0,3.2,0.2,0,0.0,0,7,10
128,2018-09-29,Northampton,Bristol,Ashton Gate,away,Luke Pearce,W,Sat,Sep,2018-19,23.0,24.8,20.0,28.2,0.4,0.4,0.2,1.0,2.4,1.6,2.6,0.0,2.8,1.8,2.4,0.0,2.0,0.8,2.8,0.0,3.6,2.4,1.8,0.0,1,0.0,1,9,13
1250,2018-09-29,Exeter,Worcester,Sandy Park,home,Ian Tempest,W,Sat,Sep,2018-19,30.2,19.8,24.6,26.8,0.6,0.4,0.8,0.6,4.2,4.0,0.4,0.0,2.4,1.8,1.4,0.0,3.0,2.2,1.6,0.0,3.0,2.0,2.6,0.0,1,1.0,1,1,11
556,2018-09-30,Sale,Leicester,Welford Road,away,Craig Maxwell-Keys,L,Sun,Sep,2018-19,17.6,33.4,32.4,34.2,0.0,1.0,1.2,0.8,1.6,1.2,2.4,0.0,4.2,3.8,1.4,0.2,3.6,2.4,3.0,0.2,4.4,3.4,1.8,0.0,0,0.0,0,8,5
948,2018-09-30,Leicester,Sale,Welford Road,home,Craig Maxwell-Keys,W,Sun,Sep,2018-19,32.4,34.2,17.6,33.4,1.2,0.8,0.0,1.0,3.6,2.4,3.0,0.2,4.4,3.4,1.8,0.0,1.6,1.2,2.4,0.0,4.2,3.8,1.4,0.2,1,0.0,0,5,8
90,2018-10-05,Exeter,Bath,Recreation Ground,away,Christophe Ridley,W,Fri,Oct,2018-19,33.8,16.6,24.4,29.0,0.8,0.4,0.6,1.0,4.8,4.6,0.2,0.0,1.8,1.4,1.6,0.0,3.0,2.6,1.2,0.2,3.8,2.6,1.6,0.0,1,1.0,0,1,6
238,2018-10-05,Bath,Exeter,Recreation Ground,home,Christophe Ridley,L,Fri,Oct,2018-19,24.4,29.0,33.8,16.6,0.6,1.0,0.8,0.4,3.0,2.6,1.2,0.2,3.8,2.6,1.6,0.0,4.8,4.6,0.2,0.0,1.8,1.4,1.6,0.0,0,0.0,1,6,1
449,2018-10-06,Saracens,Harlequins,Twickenham Stoop,away,Luke Pearce,W,Sat,Oct,2018-19,40.4,22.6,28.2,26.0,1.0,0.0,1.0,0.4,5.6,3.8,1.6,0.0,2.6,1.8,2.0,0.0,3.0,2.4,2.8,0.0,2.4,1.6,3.4,0.2,1,1.0,1,2,10
949,2018-10-06,Newcastle,Sale,AJ Bell Stadium,away,Tom Foley,L,Sat,Oct,2018-19,23.2,29.6,18.0,30.2,0.6,0.6,0.2,0.8,2.8,2.2,1.6,0.0,3.4,2.2,2.6,0.0,2.0,1.0,2.0,0.0,3.6,3.4,1.8,0.0,0,0.0,0,4,8
1059,2018-10-06,Harlequins,Saracens,Twickenham Stoop,home,Luke Pearce,L,Sat,Oct,2018-19,28.2,26.0,40.4,22.6,1.0,0.4,1.0,0.0,3.0,2.4,2.8,0.0,2.4,1.6,3.4,0.2,5.6,3.8,1.6,0.0,2.6,1.8,2.0,0.0,0,1.0,1,10,2
557,2018-10-06,Northampton,Leicester,Twickenham Stadium,home,JP Doyle,L,Sat,Oct,2018-19,25.6,28.0,29.2,34.6,0.4,0.8,1.0,1.0,2.8,2.2,2.4,0.0,3.2,1.8,2.8,0.0,3.0,2.0,3.4,0.0,4.8,3.2,1.4,0.0,0,1.0,1,9,5
844,2018-10-06,Leicester,Northampton,Twickenham Stadium,away,JP Doyle,W,Sat,Oct,2018-19,29.2,34.6,25.6,28.0,1.0,1.0,0.4,0.8,3.0,2.0,3.4,0.0,4.8,3.2,1.4,0.0,2.8,2.2,2.4,0.0,3.2,1.8,2.8,0.0,1,1.0,1,5,9
740,2018-10-06,Sale,Newcastle,AJ Bell Stadium,home,Tom Foley,W,Sat,Oct,2018-19,18.0,30.2,23.2,29.6,0.2,0.8,0.6,0.6,2.0,1.0,2.0,0.0,3.6,3.4,1.8,0.0,2.8,2.2,1.6,0.0,3.4,2.2,2.6,0.0,1,0.0,0,8,4
344,2018-10-06,Wasps,Gloucester,Ricoh Arena,home,Craig Maxwell-Keys,L,Sat,Oct,2018-19,29.4,26.4,26.6,25.0,0.6,1.0,0.6,0.4,3.4,2.6,2.4,0.0,3.2,2.8,1.6,0.0,3.2,2.0,2.2,0.0,2.8,2.2,2.2,0.0,0,1.0,0,3,7
1168,2018-10-06,Gloucester,Wasps,Ricoh Arena,away,Craig Maxwell-Keys,W,Sat,Oct,2018-19,26.6,25.0,29.4,26.4,0.6,0.4,0.6,1.0,3.2,2.0,2.2,0.0,2.8,2.2,2.2,0.0,3.4,2.6,2.4,0.0,3.2,2.8,1.6,0.0,1,0.0,1,7,3
1251,2018-10-07,Bristol,Worcester,Sixways,away,Wayne Barnes,L,Sun,Oct,2018-19,22.6,29.4,22.0,26.0,0.4,1.0,0.8,0.6,2.2,1.0,3.2,0.0,3.8,2.8,1.6,0.0,2.6,1.6,1.8,0.0,3.0,2.2,2.2,0.0,0,0.0,0,13,11
129,2018-10-07,Worcester,Bristol,Sixways,home,Wayne Barnes,W,Sun,Oct,2018-19,22.0,26.0,22.6,29.4,0.8,0.6,0.4,1.0,2.6,1.6,1.8,0.0,3.0,2.2,2.2,0.0,2.2,1.0,3.2,0.0,3.8,2.8,1.6,0.0,1,0.0,0,11,13
450,2018-11-16,Newcastle,Harlequins,Twickenham Stoop,away,JP Doyle,L,Fri,Nov,2018-19,20.4,27.2,22.0,26.4,0.6,0.4,1.0,0.4,2.6,2.2,1.0,0.0,3.2,1.8,2.4,0.0,2.2,1.6,2.6,0.0,2.2,1.4,4.0,0.2,0,0.0,0,4,10
741,2018-11-16,Harlequins,Newcastle,Twickenham Stoop,home,JP Doyle,W,Fri,Nov,2018-19,22.0,26.4,20.4,27.2,1.0,0.4,0.6,0.4,2.2,1.6,2.6,0.0,2.2,1.4,4.0,0.2,2.6,2.2,1.0,0.0,3.2,1.8,2.4,0.0,1,0.0,0,10,4
345,2018-11-16,Leicester,Gloucester,Kingsholm,away,Ian Tempest,L,Fri,Nov,2018-19,32.6,29.6,28.2,26.0,1.0,0.8,0.8,0.4,3.4,2.4,3.6,0.0,4.2,2.2,1.4,0.0,3.6,2.4,1.8,0.0,3.0,2.8,1.8,0.0,0,1.0,1,5,7
558,2018-11-16,Gloucester,Leicester,Kingsholm,home,Ian Tempest,W,Fri,Nov,2018-19,28.2,26.0,32.6,29.6,0.8,0.4,1.0,0.8,3.6,2.4,1.8,0.0,3.0,2.8,1.8,0.0,3.4,2.4,3.6,0.0,4.2,2.2,1.4,0.0,1,1.0,1,7,5
1169,2018-11-17,Northampton,Wasps,Franklin's Gardens,home,Matthew O’Grady,W,Sat,Nov,2018-19,25.4,27.2,29.4,29.4,0.4,0.8,0.6,1.0,3.0,2.2,2.0,0.0,3.2,2.0,2.4,0.0,3.6,3.0,1.8,0.0,3.6,3.0,1.8,0.0,1,0.0,0,9,3
1252,2018-11-17,Bath,Worcester,Recreation Ground,home,Christophe Ridley,W,Sat,Nov,2018-19,27.2,33.4,28.4,23.2,0.4,1.2,0.8,0.6,3.2,2.6,1.8,0.2,4.6,3.4,1.2,0.0,3.6,2.4,1.6,0.0,2.8,2.2,1.6,0.0,1,0.0,1,6,11
91,2018-11-17,Worcester,Bath,Recreation Ground,away,Christophe Ridley,L,Sat,Nov,2018-19,28.4,23.2,27.2,33.4,0.8,0.6,0.4,1.2,3.6,2.4,1.6,0.0,2.8,2.2,1.6,0.0,3.2,2.6,1.8,0.2,4.6,3.4,1.2,0.0,0,1.0,0,11,6
845,2018-11-17,Wasps,Northampton,Franklin's Gardens,away,Matthew O’Grady,L,Sat,Nov,2018-19,29.4,29.4,25.4,27.2,0.6,1.0,0.4,0.8,3.6,3.0,1.8,0.0,3.6,3.0,1.8,0.0,3.0,2.2,2.0,0.0,3.2,2.0,2.4,0.0,0,0.0,0,3,9
1060,2018-11-17,Sale,Saracens,Allianz Park,away,Andrew Jackson,L,Sat,Nov,2018-19,17.4,21.4,39.0,22.4,0.2,0.6,0.8,0.2,2.2,0.8,1.6,0.0,2.6,2.4,1.2,0.0,5.0,3.4,2.4,0.0,2.6,2.0,1.8,0.0,0,1.0,1,8,2
950,2018-11-17,Saracens,Sale,Allianz Park,home,Andrew Jackson,W,Sat,Nov,2018-19,39.0,22.4,17.4,21.4,0.8,0.2,0.2,0.6,5.0,3.4,2.4,0.0,2.6,2.0,1.8,0.0,2.2,0.8,1.6,0.0,2.6,2.4,1.2,0.0,1,1.0,1,2,8
130,2018-11-18,Exeter,Bristol,Ashton Gate,away,Greg Macdonald,W,Sun,Nov,2018-19,33.6,20.2,20.6,37.8,0.8,0.4,0.4,1.0,4.6,4.4,0.6,0.0,2.2,1.6,2.0,0.0,2.2,1.2,2.4,0.0,5.0,3.8,1.6,0.0,1,1.0,0,1,13
239,2018-11-18,Bristol,Exeter,Ashton Gate,home,Greg Macdonald,L,Sun,Nov,2018-19,20.6,37.8,33.6,20.2,0.4,1.0,0.8,0.4,2.2,1.2,2.4,0.0,5.0,3.8,1.6,0.0,4.6,4.4,0.6,0.0,2.2,1.6,2.0,0.0,0,0.0,1,13,1
742,2018-11-23,Bath,Newcastle,Kingston Park,away,Christophe Ridley,L,Fri,Nov,2018-19,26.6,29.8,15.2,21.4,0.2,1.0,0.4,0.2,3.0,2.2,2.2,0.2,4.0,2.8,1.4,0.0,1.8,1.6,1.0,0.0,2.6,1.6,1.6,0.0,0,1.0,0,6,4
451,2018-11-23,Worcester,Harlequins,Sixways,home,Andrew Jackson,W,Fri,Nov,2018-19,28.0,24.6,22.4,22.8,0.6,0.6,0.8,0.4,3.4,2.4,1.8,0.0,3.0,2.4,1.6,0.0,2.2,1.8,2.6,0.0,2.2,1.4,2.8,0.2,1,0.0,1,11,10
92,2018-11-23,Newcastle,Bath,Kingston Park,home,Christophe Ridley,W,Fri,Nov,2018-19,15.2,21.4,26.6,29.8,0.4,0.2,0.2,1.0,1.8,1.6,1.0,0.0,2.6,1.6,1.6,0.0,3.0,2.2,2.2,0.2,4.0,2.8,1.4,0.0,1,0.0,1,4,6
1253,2018-11-23,Harlequins,Worcester,Sixways,away,Andrew Jackson,L,Fri,Nov,2018-19,22.4,22.8,28.0,24.6,0.8,0.4,0.6,0.6,2.2,1.8,2.6,0.0,2.2,1.4,2.8,0.2,3.4,2.4,1.8,0.0,3.0,2.4,1.6,0.0,0,1.0,0,10,11
346,2018-11-24,Exeter,Gloucester,Sandy Park,home,Matthew O'Grady,W,Sat,Nov,2018-19,31.4,19.8,29.2,22.4,0.8,0.4,0.8,0.2,4.4,3.6,0.6,0.0,1.8,1.2,2.8,0.0,3.8,2.4,1.8,0.0,2.4,2.2,2.0,0.0,1,1.0,1,1,7
951,2018-11-24,Northampton,Sale,AJ Bell Stadium,away,JP Doyle,L,Sat,Nov,2018-19,27.6,27.0,18.2,24.6,0.6,0.6,0.4,0.6,3.8,2.2,1.4,0.0,3.2,2.2,2.2,0.0,2.0,0.8,2.2,0.0,3.0,3.0,1.2,0.0,0,1.0,0,9,8
846,2018-11-24,Sale,Northampton,AJ Bell Stadium,home,JP Doyle,W,Sat,Nov,2018-19,18.2,24.6,27.6,27.0,0.4,0.6,0.6,0.6,2.0,0.8,2.2,0.0,3.0,3.0,1.2,0.0,3.8,2.2,1.4,0.0,3.2,2.2,2.2,0.0,1,0.0,1,8,9
1170,2018-11-24,Bristol,Wasps,Ricoh Arena,away,Craig Maxwell-Keys,L,Sat,Nov,2018-19,21.8,35.2,26.6,28.2,0.6,1.0,0.4,1.0,2.0,1.4,3.0,0.0,4.8,3.4,1.2,0.0,3.2,2.6,1.8,0.0,3.4,2.0,2.4,0.0,0,0.0,0,13,3
131,2018-11-24,Wasps,Bristol,Ricoh Arena,home,Craig Maxwell-Keys,W,Sat,Nov,2018-19,26.6,28.2,21.8,35.2,0.4,1.0,0.6,1.0,3.2,2.6,1.8,0.0,3.4,2.0,2.4,0.0,2.0,1.4,3.0,0.0,4.8,3.4,1.2,0.0,1,0.0,0,3,13
240,2018-11-24,Gloucester,Exeter,Sandy Park,away,Matthew O'Grady,L,Sat,Nov,2018-19,29.2,22.4,31.4,19.8,0.8,0.2,0.8,0.4,3.8,2.4,1.8,0.0,2.4,2.2,2.0,0.0,4.4,3.6,0.6,0.0,1.8,1.2,2.8,0.0,0,1.0,1,7,1
559,2018-11-25,Saracens,Leicester,Welford Road,away,Karl Dickson,W,Sun,Nov,2018-19,36.4,22.8,25.4,30.2,0.8,0.4,0.8,0.8,4.6,3.4,2.2,0.0,2.2,2.0,2.6,0.0,2.6,2.0,2.8,0.0,4.2,2.2,1.6,0.0,1,1.0,0,2,5
1061,2018-11-25,Leicester,Saracens,Welford Road,home,Karl Dickson,L,Sun,Nov,2018-19,25.4,30.2,36.4,22.8,0.8,0.8,0.8,0.4,2.6,2.0,2.8,0.0,4.2,2.2,1.6,0.0,4.6,3.4,2.2,0.0,2.2,2.0,2.6,0.0,0,0.0,1,5,2
241,2018-11-30,Harlequins,Exeter,Twickenham Stoop,home,Ian Tempest,W,Fri,Nov,2018-19,18.6,19.4,29.0,17.4,0.6,0.2,0.6,0.4,1.6,1.4,2.6,0.0,1.6,1.2,3.0,0.0,3.8,3.0,1.2,0.0,1.4,1.0,2.8,0.0,1,0.0,1,10,1
452,2018-11-30,Exeter,Harlequins,Twickenham Stoop,away,Ian Tempest,L,Fri,Nov,2018-19,29.0,17.4,18.6,19.4,0.6,0.4,0.6,0.2,3.8,3.0,1.2,0.0,1.4,1.0,2.8,0.0,1.6,1.4,2.6,0.0,1.6,1.2,3.0,0.0,0,1.0,0,1,10
1062,2018-12-01,Wasps,Saracens,Allianz Park,away,JP Doyle,L,Sat,Dec,2018-19,24.8,26.8,34.2,21.8,0.4,1.0,0.6,0.6,3.2,2.6,1.2,0.0,3.4,2.2,1.8,0.0,4.2,3.6,2.0,0.0,2.2,1.8,2.4,0.0,0,1.0,1,3,2
1254,2018-12-01,Gloucester,Worcester,Kingsholm,home,Thomas Foley,W,Sat,Dec,2018-19,23.4,24.4,28.0,22.6,0.6,0.2,0.4,0.8,2.8,2.0,1.8,0.0,2.6,2.4,2.2,0.0,3.4,2.6,1.8,0.0,2.8,2.2,1.4,0.0,1,0.0,1,7,11
743,2018-12-01,Northampton,Newcastle,Franklin's Gardens,home,Matthew Carley,L,Sat,Dec,2018-19,24.8,23.0,13.8,19.0,0.8,0.4,0.4,0.0,3.6,1.6,1.2,0.0,2.6,2.0,2.0,0.0,1.6,1.4,1.0,0.0,2.4,1.4,1.4,0.0,0,0.0,1,9,4
347,2018-12-01,Worcester,Gloucester,Kingsholm,away,Thomas Foley,L,Sat,Dec,2018-19,28.0,22.6,23.4,24.4,0.4,0.8,0.6,0.2,3.4,2.6,1.8,0.0,2.8,2.2,1.4,0.0,2.8,2.0,1.8,0.0,2.6,2.4,2.2,0.0,0,1.0,0,11,7
132,2018-12-01,Leicester,Bristol,Ashton Gate,away,Wayne Barnes,L,Sat,Dec,2018-19,22.8,27.4,24.8,34.6,0.6,0.6,1.0,1.0,2.4,1.8,2.4,0.0,4.0,2.2,1.0,0.0,2.6,2.0,2.6,0.0,4.6,3.6,1.2,0.0,0,0.0,0,5,13
1171,2018-12-01,Saracens,Wasps,Allianz Park,home,JP Doyle,W,Sat,Dec,2018-19,34.2,21.8,24.8,26.8,0.6,0.6,0.4,1.0,4.2,3.6,2.0,0.0,2.2,1.8,2.4,0.0,3.2,2.6,1.2,0.0,3.4,2.2,1.8,0.0,1,1.0,1,2,3
560,2018-12-01,Bristol,Leicester,Ashton Gate,home,Wayne Barnes,W,Sat,Dec,2018-19,24.8,34.6,22.8,27.4,1.0,1.0,0.6,0.6,2.6,2.0,2.6,0.0,4.6,3.6,1.2,0.0,2.4,1.8,2.4,0.0,4.0,2.2,1.0,0.0,1,0.0,0,13,5
847,2018-12-01,Newcastle,Northampton,Franklin's Gardens,away,Matthew Carley,W,Sat,Dec,2018-19,13.8,19.0,24.8,23.0,0.4,0.0,0.8,0.4,1.6,1.4,1.0,0.0,2.4,1.4,1.4,0.0,3.6,1.6,1.2,0.0,2.6,2.0,2.0,0.0,1,1.0,0,4,9
952,2018-12-02,Bath,Sale,Recreation Ground,home,Luke Pearce,D,Sun,Dec,2018-19,20.8,26.6,18.2,20.2,0.0,0.6,0.4,0.6,2.2,1.6,2.2,0.0,3.4,2.4,1.6,0.0,2.0,0.8,2.2,0.0,2.4,2.0,1.4,0.0,0,0.0,1,6,8
93,2018-12-02,Sale,Bath,Recreation Ground,away,Luke Pearce,D,Sun,Dec,2018-19,18.2,20.2,20.8,26.6,0.4,0.6,0.0,0.6,2.0,0.8,2.2,0.0,2.4,2.0,1.4,0.0,2.2,1.6,2.2,0.0,3.4,2.4,1.6,0.0,0,1.0,0,8,6
848,2018-12-21,Worcester,Northampton,Sixways,home,Wayne Barnes,L,Fri,Dec,2018-19,22.4,22.4,24.6,22.8,0.2,0.6,0.8,0.4,2.4,2.0,2.0,0.0,3.0,2.2,1.0,0.0,3.6,1.8,1.0,0.0,2.4,1.8,2.4,0.0,0,0.0,0,11,9
1255,2018-12-21,Northampton,Worcester,Sixways,away,Wayne Barnes,W,Fri,Dec,2018-19,24.6,22.8,22.4,22.4,0.8,0.4,0.2,0.6,3.6,1.8,1.0,0.0,2.4,1.8,2.4,0.0,2.4,2.0,2.0,0.0,3.0,2.2,1.0,0.0,1,0.0,0,9,11
133,2018-12-22,Sale,Bristol,AJ Bell Stadium,home,JP Doyle,W,Sat,Dec,2018-19,17.0,15.4,29.0,34.0,0.4,0.4,1.2,0.8,1.8,0.8,2.0,0.0,1.8,1.4,1.2,0.0,3.2,2.6,2.6,0.0,4.6,3.6,1.0,0.0,1,0.0,1,8,13
1063,2018-12-22,Exeter,Saracens,Sandy Park,home,Thomas Foley,W,Sat,Dec,2018-19,29.4,19.6,32.4,20.0,1.0,0.4,0.4,0.6,4.0,3.0,1.0,0.0,1.8,0.8,3.0,0.0,3.6,3.0,2.8,0.0,1.8,1.6,2.6,0.0,1,0.0,1,1,2
453,2018-12-22,Leicester,Harlequins,Welford Road,home,Luke Pearce,W,Sat,Dec,2018-19,17.4,26.8,21.6,20.6,0.2,0.6,0.6,0.6,1.6,1.4,2.2,0.0,3.6,2.0,1.6,0.0,2.2,1.4,2.6,0.0,2.2,1.8,2.0,0.0,1,0.0,1,5,10
561,2018-12-22,Harlequins,Leicester,Welford Road,away,Luke Pearce,L,Sat,Dec,2018-19,21.6,20.6,17.4,26.8,0.6,0.6,0.2,0.6,2.2,1.4,2.6,0.0,2.2,1.8,2.0,0.0,1.6,1.4,2.2,0.0,3.6,2.0,1.6,0.0,0,1.0,0,10,5
953,2018-12-22,Bristol,Sale,AJ Bell Stadium,away,JP Doyle,L,Sat,Dec,2018-19,29.0,34.0,17.0,15.4,1.2,0.8,0.4,0.4,3.2,2.6,2.6,0.0,4.6,3.6,1.0,0.0,1.8,0.8,2.0,0.0,1.8,1.4,1.2,0.0,0,1.0,1,13,8
242,2018-12-22,Saracens,Exeter,Sandy Park,away,Thomas Foley,L,Sat,Dec,2018-19,32.4,20.0,29.4,19.6,0.4,0.6,1.0,0.4,3.6,3.0,2.8,0.0,1.8,1.6,2.6,0.0,4.0,3.0,1.0,0.0,1.8,0.8,3.0,0.0,0,1.0,0,2,1
1172,2018-12-23,Bath,Wasps,Ricoh Arena,away,Matthew Carley,W,Sun,Dec,2018-19,18.8,25.0,19.8,30.0,0.0,0.4,0.2,1.0,2.0,1.4,2.0,0.0,3.0,2.4,1.6,0.0,2.4,1.8,1.4,0.0,3.6,2.4,2.4,0.0,1,0.0,0,6,3
348,2018-12-23,Newcastle,Gloucester,Kingston Park,home,Karl Dickson,L,Sun,Dec,2018-19,13.6,17.0,27.6,20.0,0.2,0.2,0.8,0.0,1.4,1.2,1.4,0.0,2.2,1.2,1.2,0.0,3.6,2.4,1.6,0.0,1.8,1.6,2.6,0.0,0,1.0,1,4,7
94,2018-12-23,Wasps,Bath,Ricoh Arena,home,Matthew Carley,L,Sun,Dec,2018-19,19.8,30.0,18.8,25.0,0.2,1.0,0.0,0.4,2.4,1.8,1.4,0.0,3.6,2.4,2.4,0.0,2.0,1.4,2.0,0.0,3.0,2.4,1.6,0.0,0,0.0,1,3,6
