,date,team1Name,team2Name,venue,teamType,referee,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2,team1LastSeasonStanding,team2LastSeasonStanding
722,2018-11-30,Exeter,Harlequins,Twickenham Stoop,away,Ian Tempest,L,Fri,Nov,2018-19,29.0,17.4,18.6,19.4,0.6,0.4,0.6,0.2,3.8,3.0,1.2,0.0,1.4,1.0,2.8,0.0,1.6,1.4,2.6,0.0,1.6,1.2,3.0,0.0,0,1.0,0,1,10
375,2018-11-30,Harlequins,Exeter,Twickenham Stoop,home,Ian Tempest,W,Fri,Nov,2018-19,18.6,19.4,29.0,17.4,0.6,0.2,0.6,0.4,1.6,1.4,2.6,0.0,1.6,1.2,3.0,0.0,3.8,3.0,1.2,0.0,1.4,1.0,2.8,0.0,1,0.0,1,10,1
1360,2018-12-01,Newcastle,Northampton,Franklin's Gardens,away,Matthew Carley,W,Sat,Dec,2018-19,13.8,19.0,24.8,23.0,0.4,0.0,0.8,0.4,1.6,1.4,1.0,0.0,2.4,1.4,1.4,0.0,3.6,1.6,1.2,0.0,2.6,2.0,2.0,0.0,1,1.0,0,4,9
1864,2018-12-01,Saracens,Wasps,Allianz Park,home,JP Doyle,W,Sat,Dec,2018-19,34.2,21.8,24.8,26.8,0.6,0.6,0.4,1.0,4.2,3.6,2.0,0.0,2.2,1.8,2.4,0.0,3.2,2.6,1.2,0.0,3.4,2.2,1.8,0.0,1,1.0,1,2,3
2017,2018-12-01,Gloucester,Worcester,Kingsholm,home,Thomas Foley,W,Sat,Dec,2018-19,23.4,24.4,28.0,22.6,0.6,0.2,0.4,0.8,2.8,2.0,1.8,0.0,2.6,2.4,2.2,0.0,3.4,2.6,1.8,0.0,2.8,2.2,1.4,0.0,1,0.0,1,7,11
1214,2018-12-01,Northampton,Newcastle,Franklin's Gardens,home,Matthew Carley,L,Sat,Dec,2018-19,24.8,23.0,13.8,19.0,0.8,0.4,0.4,0.0,3.6,1.6,1.2,0.0,2.6,2.0,2.0,0.0,1.6,1.4,1.0,0.0,2.4,1.4,1.4,0.0,0,0.0,1,9,4
198,2018-12-01,Leicester,Bristol,Ashton Gate,away,Wayne Barnes,L,Sat,Dec,2018-19,22.8,27.4,24.8,34.6,0.6,0.6,1.0,1.0,2.4,1.8,2.4,0.0,4.0,2.2,1.0,0.0,2.6,2.0,2.6,0.0,4.6,3.6,1.2,0.0,0,0.0,0,5,13
899,2018-12-01,Bristol,Leicester,Ashton Gate,home,Wayne Barnes,W,Sat,Dec,2018-19,24.8,34.6,22.8,27.4,1.0,1.0,0.6,0.6,2.6,2.0,2.6,0.0,4.6,3.6,1.2,0.0,2.4,1.8,2.4,0.0,4.0,2.2,1.0,0.0,1,0.0,0,13,5
1707,2018-12-01,Wasps,Saracens,Allianz Park,away,JP Doyle,L,Sat,Dec,2018-19,24.8,26.8,34.2,21.8,0.4,1.0,0.6,0.6,3.2,2.6,1.2,0.0,3.4,2.2,1.8,0.0,4.2,3.6,2.0,0.0,2.2,1.8,2.4,0.0,0,1.0,1,3,2
553,2018-12-01,Worcester,Gloucester,Kingsholm,away,Thomas Foley,L,Sat,Dec,2018-19,28.0,22.6,23.4,24.4,0.4,0.8,0.6,0.2,3.4,2.6,1.8,0.0,2.8,2.2,1.4,0.0,2.8,2.0,1.8,0.0,2.6,2.4,2.2,0.0,0,1.0,0,11,7
1530,2018-12-02,Bath,Sale,Recreation Ground,home,Luke Pearce,D,Sun,Dec,2018-19,20.8,26.6,18.2,20.2,0.0,0.6,0.4,0.6,2.2,1.6,2.2,0.0,3.4,2.4,1.6,0.0,2.0,0.8,2.2,0.0,2.4,2.0,1.4,0.0,0,0.0,1,6,8
93,2018-12-02,Sale,Bath,Recreation Ground,away,Luke Pearce,D,Sun,Dec,2018-19,18.2,20.2,20.8,26.6,0.4,0.6,0.0,0.6,2.0,0.8,2.2,0.0,2.4,2.0,1.4,0.0,2.2,1.6,2.2,0.0,3.4,2.4,1.6,0.0,0,1.0,0,8,6
2018,2018-12-21,Northampton,Worcester,Sixways,away,Wayne Barnes,W,Fri,Dec,2018-19,24.6,22.8,22.4,22.4,0.8,0.4,0.2,0.6,3.6,1.8,1.0,0.0,2.4,1.8,2.4,0.0,2.4,2.0,2.0,0.0,3.0,2.2,1.0,0.0,1,0.0,0,9,11
1361,2018-12-21,Worcester,Northampton,Sixways,home,Wayne Barnes,L,Fri,Dec,2018-19,22.4,22.4,24.6,22.8,0.2,0.6,0.8,0.4,2.4,2.0,2.0,0.0,3.0,2.2,1.0,0.0,3.6,1.8,1.0,0.0,2.4,1.8,2.4,0.0,0,0.0,0,11,9
723,2018-12-22,Leicester,Harlequins,Welford Road,home,Luke Pearce,W,Sat,Dec,2018-19,17.4,26.8,21.6,20.6,0.2,0.6,0.6,0.6,1.6,1.4,2.2,0.0,3.6,2.0,1.6,0.0,2.2,1.4,2.6,0.0,2.2,1.8,2.0,0.0,1,0.0,1,5,10
199,2018-12-22,Sale,Bristol,AJ Bell Stadium,home,JP Doyle,W,Sat,Dec,2018-19,17.0,15.4,29.0,34.0,0.4,0.4,1.2,0.8,1.8,0.8,2.0,0.0,1.8,1.4,1.2,0.0,3.2,2.6,2.6,0.0,4.6,3.6,1.0,0.0,1,0.0,1,8,13
1708,2018-12-22,Exeter,Saracens,Sandy Park,home,Thomas Foley,W,Sat,Dec,2018-19,29.4,19.6,32.4,20.0,1.0,0.4,0.4,0.6,4.0,3.0,1.0,0.0,1.8,0.8,3.0,0.0,3.6,3.0,2.8,0.0,1.8,1.6,2.6,0.0,1,0.0,1,1,2
900,2018-12-22,Harlequins,Leicester,Welford Road,away,Luke Pearce,L,Sat,Dec,2018-19,21.6,20.6,17.4,26.8,0.6,0.6,0.2,0.6,2.2,1.4,2.6,0.0,2.2,1.8,2.0,0.0,1.6,1.4,2.2,0.0,3.6,2.0,1.6,0.0,0,1.0,0,10,5
1531,2018-12-22,Bristol,Sale,AJ Bell Stadium,away,JP Doyle,L,Sat,Dec,2018-19,29.0,34.0,17.0,15.4,1.2,0.8,0.4,0.4,3.2,2.6,2.6,0.0,4.6,3.6,1.0,0.0,1.8,0.8,2.0,0.0,1.8,1.4,1.2,0.0,0,1.0,1,13,8
376,2018-12-22,Saracens,Exeter,Sandy Park,away,Thomas Foley,L,Sat,Dec,2018-19,32.4,20.0,29.4,19.6,0.4,0.6,1.0,0.4,3.6,3.0,2.8,0.0,1.8,1.6,2.6,0.0,4.0,3.0,1.0,0.0,1.8,0.8,3.0,0.0,0,1.0,0,2,1
1865,2018-12-23,Bath,Wasps,Ricoh Arena,away,Matthew Carley,W,Sun,Dec,2018-19,18.8,25.0,19.8,30.0,0.0,0.4,0.2,1.0,2.0,1.4,2.0,0.0,3.0,2.4,1.6,0.0,2.4,1.8,1.4,0.0,3.6,2.4,2.4,0.0,1,0.0,0,6,3
1215,2018-12-23,Gloucester,Newcastle,Kingston Park,away,Karl Dickson,W,Sun,Dec,2018-19,27.6,20.0,13.6,17.0,0.8,0.0,0.2,0.2,3.6,2.4,1.6,0.0,1.8,1.6,2.6,0.0,1.4,1.2,1.4,0.0,2.2,1.2,1.2,0.0,1,1.0,1,7,4
554,2018-12-23,Newcastle,Gloucester,Kingston Park,home,Karl Dickson,L,Sun,Dec,2018-19,13.6,17.0,27.6,20.0,0.2,0.2,0.8,0.0,1.4,1.2,1.4,0.0,2.2,1.2,1.2,0.0,3.6,2.4,1.6,0.0,1.8,1.6,2.6,0.0,0,1.0,1,4,7
94,2018-12-23,Wasps,Bath,Ricoh Arena,home,Matthew Carley,L,Sun,Dec,2018-19,19.8,30.0,18.8,25.0,0.2,1.0,0.0,0.4,2.4,1.8,1.4,0.0,3.6,2.4,2.4,0.0,2.0,1.4,2.0,0.0,3.0,2.4,1.6,0.0,0,0.0,1,3,6
377,2018-12-28,Northampton,Exeter,Franklin's Gardens,home,Ian Tempest,W,Fri,Dec,2018-19,22.0,16.0,30.0,20.0,0.6,0.0,1.0,0.4,2.8,1.0,2.0,0.0,1.4,1.2,2.2,0.0,4.0,2.8,1.2,0.0,1.8,1.0,3.0,0.0,1,1.0,1,9,1
1362,2018-12-28,Exeter,Northampton,Franklin's Gardens,away,Ian Tempest,L,Fri,Dec,2018-19,30.0,20.0,22.0,16.0,1.0,0.4,0.6,0.0,4.0,2.8,1.2,0.0,1.8,1.0,3.0,0.0,2.8,1.0,2.0,0.0,1.4,1.2,2.2,0.0,0,1.0,1,1,9
724,2018-12-29,Wasps,Harlequins,Twickenham Stadium,away,Craig Maxwell-Keys,L,Sat,Dec,2018-19,18.0,30.4,21.0,22.6,0.2,0.8,0.6,0.6,2.0,1.6,1.6,0.0,3.4,2.2,3.0,0.0,2.2,1.4,2.4,0.0,2.4,2.0,2.2,0.0,0,0.0,0,3,10
555,2018-12-29,Sale,Gloucester,Kingsholm,away,Christophe Ridley,W,Sat,Dec,2018-19,19.4,13.6,26.6,18.0,0.2,0.4,0.6,0.2,1.6,1.0,3.0,0.0,1.8,1.4,0.6,0.0,3.4,2.4,1.6,0.0,1.6,1.4,2.4,0.0,1,1.0,1,8,7
1532,2018-12-29,Gloucester,Sale,Kingsholm,home,Christophe Ridley,L,Sat,Dec,2018-19,26.6,18.0,19.4,13.6,0.6,0.2,0.2,0.4,3.4,2.4,1.6,0.0,1.6,1.4,2.4,0.0,1.6,1.0,3.0,0.0,1.8,1.4,0.6,0.0,0,1.0,1,7,8
2019,2018-12-29,Saracens,Worcester,Allianz Park,home,Karl Dickson,W,Sat,Dec,2018-19,25.0,20.8,21.4,23.2,0.2,0.8,0.2,0.4,2.2,2.2,3.2,0.0,2.0,1.6,2.4,0.0,2.2,2.0,2.0,0.0,2.6,1.8,2.2,0.0,1,0.0,0,2,11
1866,2018-12-29,Harlequins,Wasps,Twickenham Stadium,home,Craig Maxwell-Keys,W,Sat,Dec,2018-19,21.0,22.6,18.0,30.4,0.6,0.6,0.2,0.8,2.2,1.4,2.4,0.0,2.4,2.0,2.2,0.0,2.0,1.6,1.6,0.0,3.4,2.2,3.0,0.0,1,0.0,0,10,3
1709,2018-12-29,Worcester,Saracens,Allianz Park,away,Karl Dickson,L,Sat,Dec,2018-19,21.4,23.2,25.0,20.8,0.2,0.4,0.2,0.8,2.2,2.0,2.0,0.0,2.6,1.8,2.2,0.0,2.2,2.2,3.2,0.0,2.0,1.6,2.4,0.0,0,0.0,0,11,2
95,2018-12-30,Leicester,Bath,Recreation Ground,away,JP Doyle,L,Sun,Dec,2018-19,20.6,28.6,18.2,17.8,0.4,0.4,0.0,0.2,2.2,1.8,2.0,0.0,3.4,2.2,2.4,0.0,1.8,1.0,2.4,0.0,1.6,1.4,2.2,0.0,0,1.0,1,5,6
1216,2018-12-30,Bristol,Newcastle,Ashton Gate,home,Wayne Barnes,W,Sun,Dec,2018-19,23.0,30.4,12.6,16.4,0.8,0.6,0.2,0.2,2.4,2.2,2.2,0.0,3.8,2.6,1.8,0.0,1.0,0.8,2.0,0.0,2.0,1.4,1.2,0.0,1,0.0,0,13,4
200,2018-12-30,Newcastle,Bristol,Ashton Gate,away,Wayne Barnes,L,Sun,Dec,2018-19,12.6,16.4,23.0,30.4,0.2,0.2,0.8,0.6,1.0,0.8,2.0,0.0,2.0,1.4,1.2,0.0,2.4,2.2,2.2,0.0,3.8,2.6,1.8,0.0,0,0.0,0,4,13
901,2018-12-30,Bath,Leicester,Recreation Ground,home,JP Doyle,W,Sun,Dec,2018-19,18.2,17.8,20.6,28.6,0.0,0.2,0.4,0.4,1.8,1.0,2.4,0.0,1.6,1.4,2.2,0.0,2.2,1.8,2.0,0.0,3.4,2.2,2.4,0.0,1,1.0,1,6,5
1533,2019-01-04,Saracens,Sale,AJ Bell Stadium,away,Matthew Carley,L,Fri,Jan,2018-19,25.0,20.2,21.4,15.2,0.2,0.6,0.4,0.4,2.6,2.4,2.4,0.0,2.0,1.6,2.2,0.0,1.8,1.2,3.2,0.0,2.0,1.4,0.8,0.0,0,1.0,1,2,8
1710,2019-01-04,Sale,Saracens,AJ Bell Stadium,home,Matthew Carley,W,Fri,Jan,2018-19,21.4,15.2,25.0,20.2,0.4,0.4,0.2,0.6,1.8,1.2,3.2,0.0,2.0,1.4,0.8,0.0,2.6,2.4,2.4,0.0,2.0,1.6,2.2,0.0,1,1.0,1,8,2
1217,2019-01-05,Harlequins,Newcastle,Kingston Park,away,Tom Foley,W,Sat,Jan,2018-19,21.0,20.2,16.8,19.4,0.4,0.8,0.4,0.4,2.2,1.4,2.4,0.0,2.4,2.0,1.4,0.0,1.4,1.0,2.6,0.0,2.2,1.8,1.6,0.0,1,1.0,0,10,4
902,2019-01-05,Gloucester,Leicester,Welford Road,away,Wayne Barnes,L,Sat,Jan,2018-19,22.6,19.8,19.2,30.2,0.4,0.4,0.6,0.4,3.0,2.0,1.2,0.0,1.8,1.2,2.8,0.0,2.0,1.6,2.0,0.0,3.4,2.4,2.8,0.0,0,0.0,0,7,5
96,2019-01-05,Worcester,Bath,Sixways,home,Ian Tempest,W,Sat,Jan,2018-19,14.4,26.8,18.0,13.2,0.0,0.4,0.0,0.2,1.2,1.2,2.0,0.0,3.0,2.0,2.6,0.0,2.0,1.0,2.0,0.0,0.8,0.8,2.4,0.0,1,0.0,1,11,6
2020,2019-01-05,Bath,Worcester,Sixways,away,Ian Tempest,L,Sat,Jan,2018-19,18.0,13.2,14.4,26.8,0.0,0.2,0.0,0.4,2.0,1.0,2.0,0.0,0.8,0.8,2.4,0.0,1.2,1.2,2.0,0.0,3.0,2.0,2.6,0.0,0,1.0,0,6,11
201,2019-01-05,Exeter,Bristol,Sandy Park,home,Craig Maxwell-Keys,W,Sat,Jan,2018-19,27.8,21.4,28.6,25.6,1.2,0.6,1.0,0.6,3.8,2.6,0.8,0.0,2.2,1.6,2.4,0.0,3.0,2.6,2.8,0.0,3.0,1.8,2.2,0.0,1,0.0,1,1,13
556,2019-01-05,Leicester,Gloucester,Welford Road,home,Wayne Barnes,W,Sat,Jan,2018-19,19.2,30.2,22.6,19.8,0.6,0.4,0.4,0.4,2.0,1.6,2.0,0.0,3.4,2.4,2.8,0.0,3.0,2.0,1.2,0.0,1.8,1.2,2.8,0.0,1,0.0,0,5,7
725,2019-01-05,Newcastle,Harlequins,Kingston Park,home,Tom Foley,L,Sat,Jan,2018-19,16.8,19.4,21.0,20.2,0.4,0.4,0.4,0.8,1.4,1.0,2.6,0.0,2.2,1.8,1.6,0.0,2.2,1.4,2.4,0.0,2.4,2.0,1.4,0.0,0,0.0,1,4,10
378,2019-01-05,Bristol,Exeter,Sandy Park,away,Craig Maxwell-Keys,L,Sat,Jan,2018-19,28.6,25.6,27.8,21.4,1.0,0.6,1.2,0.6,3.0,2.6,2.8,0.0,3.0,1.8,2.2,0.0,3.8,2.6,0.8,0.0,2.2,1.6,2.4,0.0,0,1.0,0,13,1
1867,2019-01-06,Northampton,Wasps,Ricoh Arena,away,Luke Pearce,L,Sun,Jan,2018-19,25.2,17.0,16.4,27.4,0.8,0.4,0.4,0.6,3.0,1.8,2.2,0.0,1.8,1.4,1.6,0.0,1.6,1.2,2.0,0.0,3.0,2.0,2.8,0.0,0,1.0,0,9,3
1363,2019-01-06,Wasps,Northampton,Ricoh Arena,home,Luke Pearce,W,Sun,Jan,2018-19,16.4,27.4,25.2,17.0,0.4,0.6,0.8,0.4,1.6,1.2,2.0,0.0,3.0,2.0,2.8,0.0,3.0,1.8,2.2,0.0,1.8,1.4,1.6,0.0,1,0.0,1,3,9
202,2019-02-15,Wasps,Bristol,Ashton Gate,away,Wayne Barnes,W,Fri,Feb,2018-19,18.4,23.4,24.6,22.2,0.4,0.4,1.0,0.4,1.8,1.4,2.2,0.0,2.2,2.0,2.8,0.0,2.6,2.2,2.4,0.0,2.4,1.8,2.2,0.0,1,1.0,0,3,13
1868,2019-02-15,Bristol,Wasps,Ashton Gate,home,Wayne Barnes,L,Fri,Feb,2018-19,24.6,22.2,18.4,23.4,1.0,0.4,0.4,0.4,2.6,2.2,2.4,0.0,2.4,1.8,2.2,0.0,1.8,1.4,2.2,0.0,2.2,2.0,2.8,0.0,0,0.0,1,13,3
379,2019-02-15,Gloucester,Exeter,Kingsholm,home,Craig Maxwell-Keys,W,Fri,Feb,2018-19,18.6,24.0,24.4,17.4,0.2,0.6,1.0,0.6,2.2,1.4,1.6,0.0,2.4,1.8,2.8,0.0,3.2,2.6,0.8,0.0,1.8,1.2,2.0,0.0,1,0.0,1,7,1
557,2019-02-15,Exeter,Gloucester,Kingsholm,away,Craig Maxwell-Keys,L,Fri,Feb,2018-19,24.4,17.4,18.6,24.0,1.0,0.6,0.2,0.6,3.2,2.6,0.8,0.0,1.8,1.2,2.0,0.0,2.2,1.4,1.6,0.0,2.4,1.8,2.8,0.0,0,1.0,0,1,7
1218,2019-02-16,Bath,Newcastle,Recreation Ground,home,JP Doyle,W,Sat,Feb,2018-19,16.2,14.8,18.8,23.0,0.2,0.2,0.4,0.6,1.6,0.8,2.2,0.0,1.0,0.8,2.6,0.0,1.6,1.2,2.8,0.0,2.8,2.4,1.4,0.0,1,0.0,0,6,4
726,2019-02-16,Worcester,Harlequins,Twickenham Stoop,away,Luke Pearce,L,Sat,Feb,2018-19,16.0,25.0,24.6,22.2,0.0,0.6,0.6,0.8,1.4,1.2,2.2,0.0,2.6,1.8,2.8,0.0,2.8,2.0,2.2,0.0,2.6,2.2,1.6,0.0,0,1.0,1,11,10
97,2019-02-16,Newcastle,Bath,Recreation Ground,away,JP Doyle,L,Sat,Feb,2018-19,18.8,23.0,16.2,14.8,0.4,0.6,0.2,0.2,1.6,1.2,2.8,0.0,2.8,2.4,1.4,0.0,1.6,0.8,2.2,0.0,1.0,0.8,2.6,0.0,0,0.0,0,4,6
1711,2019-02-16,Leicester,Saracens,Allianz Park,away,Tom Foley,L,Sat,Feb,2018-19,23.4,26.2,22.4,20.0,0.8,0.2,0.2,0.4,2.6,2.2,2.0,0.0,2.6,1.8,3.2,0.0,2.2,1.8,2.6,0.0,2.2,1.6,1.8,0.0,0,1.0,0,5,2
1364,2019-02-16,Sale,Northampton,Franklin's Gardens,away,Karl Dickson,L,Sat,Feb,2018-19,21.2,12.6,21.2,19.0,0.2,0.4,0.6,0.4,2.0,1.2,2.8,0.0,1.6,0.8,1.0,0.0,2.2,1.8,2.2,0.0,2.0,1.6,1.8,0.0,0,1.0,0,8,9
2021,2019-02-16,Harlequins,Worcester,Twickenham Stoop,home,Luke Pearce,W,Sat,Feb,2018-19,24.6,22.2,16.0,25.0,0.6,0.8,0.0,0.6,2.8,2.0,2.2,0.0,2.6,2.2,1.6,0.0,1.4,1.2,2.2,0.0,2.6,1.8,2.8,0.0,1,1.0,1,10,11
903,2019-02-16,Saracens,Leicester,Allianz Park,home,Tom Foley,W,Sat,Feb,2018-19,22.4,20.0,23.4,26.2,0.2,0.4,0.8,0.2,2.2,1.8,2.6,0.0,2.2,1.6,1.8,0.0,2.6,2.2,2.0,0.0,2.6,1.8,3.2,0.0,1,0.0,1,2,5
1534,2019-02-16,Northampton,Sale,Franklin's Gardens,home,Karl Dickson,W,Sat,Feb,2018-19,21.2,19.0,21.2,12.6,0.6,0.4,0.2,0.4,2.2,1.8,2.2,0.0,2.0,1.6,1.8,0.0,2.0,1.2,2.8,0.0,1.6,0.8,1.0,0.0,1,0.0,1,9,8
1712,2019-02-22,Gloucester,Saracens,Kingsholm,home,JP Doyle,W,Fri,Feb,2018-19,22.2,22.8,23.6,17.6,0.2,0.8,0.4,0.2,2.8,2.0,1.4,0.0,2.4,1.8,2.4,0.0,2.4,1.6,2.8,0.0,1.8,1.4,1.8,0.0,1,1.0,1,7,2
558,2019-02-22,Saracens,Gloucester,Kingsholm,away,JP Doyle,L,Fri,Feb,2018-19,23.6,17.6,22.2,22.8,0.4,0.2,0.2,0.8,2.4,1.6,2.8,0.0,1.8,1.4,1.8,0.0,2.8,2.0,1.4,0.0,2.4,1.8,2.4,0.0,0,1.0,1,2,7
1535,2019-02-23,Wasps,Sale,Ricoh Arena,home,Andrew Jackson,L,Sat,Feb,2018-19,17.8,22.2,21.0,23.4,0.4,0.2,0.2,0.4,1.8,1.4,2.0,0.0,2.0,1.6,3.0,0.0,2.0,1.2,2.6,0.0,3.0,2.4,1.2,0.0,0,1.0,0,3,8
1365,2019-02-23,Bath,Northampton,Franklin's Gardens,away,Ian Tempest,L,Sat,Feb,2018-19,20.6,14.2,32.0,18.8,0.4,0.2,0.6,0.4,2.2,1.2,2.4,0.0,1.0,0.8,2.4,0.0,3.6,3.4,2.4,0.0,2.0,1.6,1.6,0.0,0,1.0,1,6,9
380,2019-02-23,Newcastle,Exeter,Sandy Park,away,Luke Pearce,L,Sat,Feb,2018-19,18.2,27.4,23.2,21.0,0.4,0.8,1.2,0.6,1.6,1.2,2.6,0.0,3.4,2.8,1.6,0.0,3.2,2.6,0.4,0.0,2.4,1.8,1.8,0.0,0,0.0,0,4,1
727,2019-02-23,Bristol,Harlequins,Twickenham Stoop,away,Tom Foley,L,Sat,Feb,2018-19,23.4,21.6,31.4,24.8,0.8,0.4,0.6,1.0,2.4,1.8,2.6,0.0,2.4,1.8,2.0,0.0,4.0,3.0,1.8,0.0,3.2,2.6,1.2,0.0,0,0.0,1,13,10
203,2019-02-23,Harlequins,Bristol,Twickenham Stoop,home,Tom Foley,W,Sat,Feb,2018-19,31.4,24.8,23.4,21.6,0.6,1.0,0.8,0.4,4.0,3.0,1.8,0.0,3.2,2.6,1.2,0.0,2.4,1.8,2.6,0.0,2.4,1.8,2.0,0.0,1,1.0,0,10,13
98,2019-02-23,Northampton,Bath,Franklin's Gardens,home,Ian Tempest,W,Sat,Feb,2018-19,32.0,18.8,20.6,14.2,0.6,0.4,0.4,0.2,3.6,3.4,2.4,0.0,2.0,1.6,1.6,0.0,2.2,1.2,2.4,0.0,1.0,0.8,2.4,0.0,1,1.0,1,9,6
1219,2019-02-23,Exeter,Newcastle,Sandy Park,home,Luke Pearce,W,Sat,Feb,2018-19,23.2,21.0,18.2,27.4,1.2,0.6,0.4,0.8,3.2,2.6,0.4,0.0,2.4,1.8,1.8,0.0,1.6,1.2,2.6,0.0,3.4,2.8,1.6,0.0,1,0.0,0,1,4
1869,2019-02-23,Sale,Wasps,Ricoh Arena,away,Andrew Jackson,W,Sat,Feb,2018-19,21.0,23.4,17.8,22.2,0.2,0.4,0.4,0.2,2.0,1.2,2.6,0.0,3.0,2.4,1.2,0.0,1.8,1.4,2.0,0.0,2.0,1.6,3.0,0.0,1,0.0,1,8,3
2022,2019-02-24,Leicester,Worcester,Sixways,away,Craig Maxwell-Keys,L,Sun,Feb,2018-19,21.0,27.4,18.6,31.8,0.6,0.4,0.2,0.6,2.2,2.0,2.0,0.0,2.8,1.6,3.4,0.0,2.0,1.6,1.8,0.0,3.8,2.8,2.4,0.0,0,0.0,0,5,11
904,2019-02-24,Worcester,Leicester,Sixways,home,Craig Maxwell-Keys,W,Sun,Feb,2018-19,18.6,31.8,21.0,27.4,0.2,0.6,0.6,0.4,2.0,1.6,1.8,0.0,3.8,2.8,2.4,0.0,2.2,2.0,2.0,0.0,2.8,1.6,3.4,0.0,1,0.0,0,11,5
559,2019-03-01,Bristol,Gloucester,Ashton Gate,home,Karl Dickson,W,Fri,Mar,2018-19,20.4,26.8,21.0,24.4,0.8,0.6,0.0,1.0,2.4,1.8,1.6,0.0,3.2,2.4,2.0,0.0,2.2,2.0,2.0,0.0,2.8,2.2,2.0,0.0,1,0.0,1,13,7
204,2019-03-01,Gloucester,Bristol,Ashton Gate,away,Karl Dickson,L,Fri,Mar,2018-19,21.0,24.4,20.4,26.8,0.0,1.0,0.8,0.6,2.2,2.0,2.0,0.0,2.8,2.2,2.0,0.0,2.4,1.8,1.6,0.0,3.2,2.4,2.0,0.0,0,1.0,0,7,13
728,2019-03-02,Bath,Harlequins,Recreation Ground,home,Matthew Carley,L,Sat,Mar,2018-19,24.4,18.2,33.0,24.8,0.6,0.2,0.6,0.8,2.4,1.4,3.2,0.0,1.6,1.2,2.6,0.0,4.2,3.6,1.6,0.0,3.2,2.6,1.2,0.0,0,0.0,1,6,10
1870,2019-03-02,Leicester,Wasps,Welford Road,home,JP Doyle,W,Sat,Mar,2018-19,21.6,22.6,20.2,21.2,0.6,0.2,0.6,0.2,2.2,2.0,2.2,0.0,2.4,1.4,2.6,0.0,2.2,1.6,2.0,0.0,2.2,1.6,2.2,0.0,1,0.0,0,5,3
1366,2019-03-02,Saracens,Northampton,Allianz Park,home,Luke Pearce,W,Sat,Mar,2018-19,22.6,22.4,34.6,20.8,0.6,0.2,0.4,0.6,2.6,1.8,2.0,0.0,2.4,2.0,2.0,0.0,3.8,3.6,2.8,0.0,2.2,1.8,1.8,0.0,1,0.0,1,2,9
905,2019-03-02,Wasps,Leicester,Welford Road,away,JP Doyle,L,Sat,Mar,2018-19,20.2,21.2,21.6,22.6,0.6,0.2,0.6,0.2,2.2,1.6,2.0,0.0,2.2,1.6,2.2,0.0,2.2,2.0,2.2,0.0,2.4,1.4,2.6,0.0,0,0.0,0,3,5
1536,2019-03-02,Exeter,Sale,AJ Bell Stadium,away,Ian Tempest,W,Sat,Mar,2018-19,25.0,18.8,24.4,25.6,1.0,0.4,0.2,0.6,3.4,3.0,0.4,0.0,2.2,1.8,1.4,0.0,2.6,1.4,2.6,0.0,3.2,2.4,1.6,0.0,1,1.0,1,1,8
99,2019-03-02,Harlequins,Bath,Recreation Ground,away,Matthew Carley,W,Sat,Mar,2018-19,33.0,24.8,24.4,18.2,0.6,0.8,0.6,0.2,4.2,3.6,1.6,0.0,3.2,2.6,1.2,0.0,2.4,1.4,3.2,0.0,1.6,1.2,2.6,0.0,1,1.0,0,10,6
381,2019-03-02,Sale,Exeter,AJ Bell Stadium,home,Ian Tempest,L,Sat,Mar,2018-19,24.4,25.6,25.0,18.8,0.2,0.6,1.0,0.4,2.6,1.4,2.6,0.0,3.2,2.4,1.6,0.0,3.4,3.0,0.4,0.0,2.2,1.8,1.4,0.0,0,1.0,1,8,1
1713,2019-03-02,Northampton,Saracens,Allianz Park,away,Luke Pearce,L,Sat,Mar,2018-19,34.6,20.8,22.6,22.4,0.4,0.6,0.6,0.2,3.8,3.6,2.8,0.0,2.2,1.8,1.8,0.0,2.6,1.8,2.0,0.0,2.4,2.0,2.0,0.0,0,1.0,0,9,2
1220,2019-03-03,Worcester,Newcastle,Kingston Park,away,Wayne Barnes,L,Sun,Mar,2018-19,18.8,27.2,18.4,31.6,0.2,0.4,0.4,0.8,2.2,1.8,1.4,0.0,2.8,2.4,2.8,0.0,2.0,1.2,2.0,0.0,4.0,3.4,1.6,0.0,0,1.0,0,11,4
